"","Latitude","Longitude","County","Hour","Season","Pollutant","Sample"
"367",32.631231,-117.059075,"San Diego","22",4,"NO2",0.187717391304348
"368",32.631231,-117.059075,"San Diego","22",4,"Ozone",0.204813664596273
"369",32.631231,-117.059075,"San Diego","23",1,"NO2",0.169010989010989
"370",32.631231,-117.059075,"San Diego","23",1,"Ozone",0.235164835164835
"371",32.631231,-117.059075,"San Diego","23",2,"NO2",0.0738461538461539
"372",32.631231,-117.059075,"San Diego","23",2,"Ozone",0.386813186813187
"373",32.631231,-117.059075,"San Diego","23",3,"NO2",0.0579347826086957
"374",32.631231,-117.059075,"San Diego","23",3,"Ozone",0.368167701863354
"375",32.631231,-117.059075,"San Diego","23",4,"NO2",0.1725
"376",32.631231,-117.059075,"San Diego","23",4,"Ozone",0.202484472049689
"377",32.676186,-115.484144,"Imperial","00",1,"CO",0.0157686028257457
"378",32.676186,-115.484144,"Imperial","00",1,"NO2",0.141758241758242
"379",32.676186,-115.484144,"Imperial","00",1,"Ozone",0.299843014128728
"380",32.676186,-115.484144,"Imperial","00",1,"SO2",0.00786813186813187
"381",32.676186,-115.484144,"Imperial","00",2,"CO",0.00704751203852327
"382",32.676186,-115.484144,"Imperial","00",2,"NO2",0.0762555555555556
"383",32.676186,-115.484144,"Imperial","00",2,"Ozone",0.443015873015873
"384",32.676186,-115.484144,"Imperial","00",2,"SO2",0.00592592592592593
"385",32.676186,-115.484144,"Imperial","00",3,"CO",0.00489316770186335
"386",32.676186,-115.484144,"Imperial","00",3,"NO2",0.0658804347826087
"387",32.676186,-115.484144,"Imperial","00",3,"Ozone",0.324534161490683
"388",32.676186,-115.484144,"Imperial","00",3,"SO2",0.0041304347826087
"389",32.676186,-115.484144,"Imperial","00",4,"CO",0.0151434782608696
"390",32.676186,-115.484144,"Imperial","00",4,"NO2",0.131725274725275
"391",32.676186,-115.484144,"Imperial","00",4,"Ozone",0.270144462279294
"392",32.676186,-115.484144,"Imperial","00",4,"SO2",0.0052463768115942
"393",32.676186,-115.484144,"Imperial","01",1,"CO",0.0146241758241758
"394",32.676186,-115.484144,"Imperial","01",1,"NO2",0.124340659340659
"395",32.676186,-115.484144,"Imperial","01",1,"Ozone",0.304395604395604
"396",32.676186,-115.484144,"Imperial","01",1,"SO2",0.00725274725274725
"397",32.676186,-115.484144,"Imperial","01",2,"CO",0.00679903691813804
"398",32.676186,-115.484144,"Imperial","01",2,"NO2",0.0719555555555556
"399",32.676186,-115.484144,"Imperial","01",2,"Ozone",0.419047619047619
"400",32.676186,-115.484144,"Imperial","01",2,"SO2",0.00567407407407407
"401",32.676186,-115.484144,"Imperial","01",3,"CO",0.00453416149068323
"402",32.676186,-115.484144,"Imperial","01",3,"NO2",0.0585978260869565
"403",32.676186,-115.484144,"Imperial","01",3,"Ozone",0.31055900621118
"404",32.676186,-115.484144,"Imperial","01",3,"SO2",0.00350724637681159
"405",32.676186,-115.484144,"Imperial","01",4,"CO",0.0133596273291925
"406",32.676186,-115.484144,"Imperial","01",4,"NO2",0.119857142857143
"407",32.676186,-115.484144,"Imperial","01",4,"Ozone",0.271428571428571
"408",32.676186,-115.484144,"Imperial","01",4,"SO2",0.00446376811594203
"409",32.676186,-115.484144,"Imperial","02",1,"CO",0.0147871271585557
"410",32.676186,-115.484144,"Imperial","02",1,"NO2",0.12321978021978
"411",32.676186,-115.484144,"Imperial","02",1,"Ozone",0.299215070643642
"412",32.676186,-115.484144,"Imperial","02",1,"SO2",0.00716483516483517
"413",32.676186,-115.484144,"Imperial","02",2,"CO",0.00653162118780096
"414",32.676186,-115.484144,"Imperial","02",2,"NO2",0.0704111111111111
"415",32.676186,-115.484144,"Imperial","02",2,"Ozone",0.403015873015873
"416",32.676186,-115.484144,"Imperial","02",2,"SO2",0.00543703703703704
"417",32.676186,-115.484144,"Imperial","02",3,"CO",0.00463509316770186
"418",32.676186,-115.484144,"Imperial","02",3,"NO2",0.0589565217391304
"419",32.676186,-115.484144,"Imperial","02",3,"Ozone",0.293877551020408
"420",32.676186,-115.484144,"Imperial","02",3,"SO2",0.00330434782608696
"421",32.676186,-115.484144,"Imperial","02",4,"CO",0.0130006211180124
"422",32.676186,-115.484144,"Imperial","02",4,"NO2",0.119604395604396
"423",32.676186,-115.484144,"Imperial","02",4,"Ozone",0.264686998394864
"424",32.676186,-115.484144,"Imperial","02",4,"SO2",0.00434782608695652
"425",32.676186,-115.484144,"Imperial","03",1,"CO",0.0141372056514914
"426",32.676186,-115.484144,"Imperial","03",1,"NO2",0.130076923076923
"427",32.676186,-115.484144,"Imperial","03",1,"Ozone",0.279434850863422
"428",32.676186,-115.484144,"Imperial","03",1,"SO2",0.00673992673992674
"429",32.676186,-115.484144,"Imperial","03",2,"CO",0.00670433386837881
"430",32.676186,-115.484144,"Imperial","03",2,"NO2",0.0794555555555556
"431",32.676186,-115.484144,"Imperial","03",2,"Ozone",0.373809523809524
"432",32.676186,-115.484144,"Imperial","03",2,"SO2",0.00485925925925926
"433",32.676186,-115.484144,"Imperial","03",3,"CO",0.00517732919254658
"434",32.676186,-115.484144,"Imperial","03",3,"NO2",0.0691086956521739
"435",32.676186,-115.484144,"Imperial","03",3,"Ozone",0.267546583850932
"436",32.676186,-115.484144,"Imperial","03",3,"SO2",0.00317391304347826
"437",32.676186,-115.484144,"Imperial","03",4,"CO",0.0130024844720497
"438",32.676186,-115.484144,"Imperial","03",4,"NO2",0.129054945054945
"439",32.676186,-115.484144,"Imperial","03",4,"Ozone",0.239325842696629
"440",32.676186,-115.484144,"Imperial","03",4,"SO2",0.0042463768115942
"441",32.676186,-115.484144,"Imperial","04",2,"CO",0.0223714285714286
"442",32.676186,-115.484144,"Imperial","04",2,"NO2",0.068
"443",32.676186,-115.484144,"Imperial","04",2,"Ozone",0.414285714285714
"444",32.676186,-115.484144,"Imperial","04",2,"SO2",0.004
"445",32.676186,-115.484144,"Imperial","04",3,"CO",0.0196
"446",32.676186,-115.484144,"Imperial","04",3,"NO2",0.182
"447",32.676186,-115.484144,"Imperial","04",4,"CO",0.0294
"448",32.676186,-115.484144,"Imperial","04",4,"NO2",0.189
"449",32.676186,-115.484144,"Imperial","04",4,"Ozone",0.307142857142857
"450",32.676186,-115.484144,"Imperial","05",1,"CO",0.017621978021978
"451",32.676186,-115.484144,"Imperial","05",1,"NO2",0.182428571428571
"452",32.676186,-115.484144,"Imperial","05",1,"Ozone",0.180376766091052
"453",32.676186,-115.484144,"Imperial","05",1,"SO2",0.00791208791208791
"454",32.676186,-115.484144,"Imperial","05",2,"CO",0.0109890850722311
"455",32.676186,-115.484144,"Imperial","05",2,"NO2",0.137333333333333
"456",32.676186,-115.484144,"Imperial","05",2,"Ozone",0.29952380952381
"457",32.676186,-115.484144,"Imperial","05",2,"SO2",0.00857777777777778
"458",32.676186,-115.484144,"Imperial","05",3,"CO",0.010066149068323
"459",32.676186,-115.484144,"Imperial","05",3,"NO2",0.124315217391304
"460",32.676186,-115.484144,"Imperial","05",3,"Ozone",0.189596273291925
"461",32.676186,-115.484144,"Imperial","05",3,"SO2",0.00533333333333333
"462",32.676186,-115.484144,"Imperial","05",4,"CO",0.0183739130434783
"463",32.676186,-115.484144,"Imperial","05",4,"NO2",0.169538461538462
"464",32.676186,-115.484144,"Imperial","05",4,"Ozone",0.170465489566613
"465",32.676186,-115.484144,"Imperial","05",4,"SO2",0.00604347826086957
"466",32.676186,-115.484144,"Imperial","06",1,"CO",0.0228700156985871
"467",32.676186,-115.484144,"Imperial","06",1,"NO2",0.205637362637363
"468",32.676186,-115.484144,"Imperial","06",1,"Ozone",0.156357927786499
"469",32.676186,-115.484144,"Imperial","06",1,"SO2",0.0107399267399267
"470",32.676186,-115.484144,"Imperial","06",2,"CO",0.0129335473515249
"471",32.676186,-115.484144,"Imperial","06",2,"NO2",0.159244444444444
"472",32.676186,-115.484144,"Imperial","06",2,"Ozone",0.336031746031746
"473",32.676186,-115.484144,"Imperial","06",2,"SO2",0.0149925925925926
"474",32.676186,-115.484144,"Imperial","06",3,"CO",0.0108214285714286
"475",32.676186,-115.484144,"Imperial","06",3,"NO2",0.137304347826087
"476",32.676186,-115.484144,"Imperial","06",3,"Ozone",0.218367346938775
"477",32.676186,-115.484144,"Imperial","06",3,"SO2",0.00710144927536232
"478",32.676186,-115.484144,"Imperial","06",4,"CO",0.0202975155279503
"479",32.676186,-115.484144,"Imperial","06",4,"NO2",0.182472527472527
"480",32.676186,-115.484144,"Imperial","06",4,"Ozone",0.161797752808989
"481",32.676186,-115.484144,"Imperial","06",4,"SO2",0.00626086956521739
"482",32.676186,-115.484144,"Imperial","07",1,"CO",0.0243733547351525
"483",32.676186,-115.484144,"Imperial","07",1,"NO2",0.215033707865169
"484",32.676186,-115.484144,"Imperial","07",1,"Ozone",0.200963081861958
"485",32.676186,-115.484144,"Imperial","07",1,"SO2",0.0157602996254682
"486",32.676186,-115.484144,"Imperial","07",2,"CO",0.01063113964687
"487",32.676186,-115.484144,"Imperial","07",2,"NO2",0.138788888888889
"488",32.676186,-115.484144,"Imperial","07",2,"Ozone",0.447460317460317
"489",32.676186,-115.484144,"Imperial","07",2,"SO2",0.0181185185185185
"490",32.676186,-115.484144,"Imperial","07",3,"CO",0.0093639751552795
"491",32.676186,-115.484144,"Imperial","07",3,"NO2",0.128880434782609
"492",32.676186,-115.484144,"Imperial","07",3,"Ozone",0.314285714285714
"493",32.676186,-115.484144,"Imperial","07",3,"SO2",0.00947826086956522
"494",32.676186,-115.484144,"Imperial","07",4,"CO",0.0188596273291925
"495",32.676186,-115.484144,"Imperial","07",4,"NO2",0.178879120879121
"496",32.676186,-115.484144,"Imperial","07",4,"Ozone",0.227447833065811
"497",32.676186,-115.484144,"Imperial","07",4,"SO2",0.00679710144927536
"498",32.676186,-115.484144,"Imperial","08",1,"CO",0.016549136577708
"499",32.676186,-115.484144,"Imperial","08",1,"NO2",0.173366666666667
"500",32.676186,-115.484144,"Imperial","08",1,"Ozone",0.343956043956044
"501",32.676186,-115.484144,"Imperial","08",1,"SO2",0.0146373626373626
"502",32.676186,-115.484144,"Imperial","08",2,"CO",0.00747672552166934
"503",32.676186,-115.484144,"Imperial","08",2,"NO2",0.0941777777777778
"504",32.676186,-115.484144,"Imperial","08",2,"Ozone",0.585232744783307
"505",32.676186,-115.484144,"Imperial","08",2,"SO2",0.0179775280898876
"506",32.676186,-115.484144,"Imperial","08",3,"CO",0.00666593406593407
"507",32.676186,-115.484144,"Imperial","08",3,"NO2",0.0932967032967033
"508",32.676186,-115.484144,"Imperial","08",3,"Ozone",0.46734693877551
"509",32.676186,-115.484144,"Imperial","08",3,"SO2",0.0108571428571429
"510",32.676186,-115.484144,"Imperial","08",4,"CO",0.0141975155279503
"511",32.676186,-115.484144,"Imperial","08",4,"NO2",0.159088888888889
"512",32.676186,-115.484144,"Imperial","08",4,"Ozone",0.334189406099518
"513",32.676186,-115.484144,"Imperial","08",4,"SO2",0.00763768115942029
"514",32.676186,-115.484144,"Imperial","09",1,"CO",0.0103952380952381
"515",32.676186,-115.484144,"Imperial","09",1,"NO2",0.114191011235955
"516",32.676186,-115.484144,"Imperial","09",1,"Ozone",0.476190476190476
"517",32.676186,-115.484144,"Imperial","09",1,"SO2",0.0129925925925926
"518",32.676186,-115.484144,"Imperial","09",2,"CO",0.00620097402597403
"519",32.676186,-115.484144,"Imperial","09",2,"NO2",0.0693707865168539
"520",32.676186,-115.484144,"Imperial","09",2,"Ozone",0.688121990369181
"521",32.676186,-115.484144,"Imperial","09",2,"SO2",0.0192424242424242
"522",32.676186,-115.484144,"Imperial","09",3,"CO",0.00502291993720565
"523",32.676186,-115.484144,"Imperial","09",3,"NO2",0.0628791208791209
"524",32.676186,-115.484144,"Imperial","09",3,"Ozone",0.602354788069074
"525",32.676186,-115.484144,"Imperial","09",3,"SO2",0.0106962962962963
"526",32.676186,-115.484144,"Imperial","09",4,"CO",0.00921987577639752
"527",32.676186,-115.484144,"Imperial","09",4,"NO2",0.127593406593407
"528",32.676186,-115.484144,"Imperial","09",4,"Ozone",0.447351524879615
"529",32.676186,-115.484144,"Imperial","09",4,"SO2",0.00946376811594203
"530",32.676186,-115.484144,"Imperial","10",1,"CO",0.00822761904761905
"531",32.676186,-115.484144,"Imperial","10",1,"NO2",0.0921704545454545
"532",32.676186,-115.484144,"Imperial","10",1,"Ozone",0.555555555555555
"533",32.676186,-115.484144,"Imperial","10",1,"SO2",0.012
"534",32.676186,-115.484144,"Imperial","10",2,"CO",0.00555194805194805
"535",32.676186,-115.484144,"Imperial","10",2,"NO2",0.0547865168539326
"536",32.676186,-115.484144,"Imperial","10",2,"Ozone",0.771749598715891
"537",32.676186,-115.484144,"Imperial","10",2,"SO2",0.0189545454545455
"538",32.676186,-115.484144,"Imperial","10",3,"CO",0.00431145996860283
"539",32.676186,-115.484144,"Imperial","10",3,"NO2",0.0492087912087912
"540",32.676186,-115.484144,"Imperial","10",3,"Ozone",0.685714285714286
"541",32.676186,-115.484144,"Imperial","10",3,"SO2",0.0117925925925926
"542",32.676186,-115.484144,"Imperial","10",4,"CO",0.00619340659340659
"543",32.676186,-115.484144,"Imperial","10",4,"NO2",0.0985934065934066
"544",32.676186,-115.484144,"Imperial","10",4,"Ozone",0.530658105939005
"545",32.676186,-115.484144,"Imperial","10",4,"SO2",0.0101594202898551
"546",32.676186,-115.484144,"Imperial","11",1,"CO",0.00703896103896104
"547",32.676186,-115.484144,"Imperial","11",1,"NO2",0.0721931818181818
"548",32.676186,-115.484144,"Imperial","11",1,"Ozone",0.621753246753247
"549",32.676186,-115.484144,"Imperial","11",1,"SO2",0.0103181818181818
"550",32.676186,-115.484144,"Imperial","11",2,"CO",0.00550509031198686
"551",32.676186,-115.484144,"Imperial","11",2,"NO2",0.0511477272727273
"552",32.676186,-115.484144,"Imperial","11",2,"Ozone",0.821829855537721
"553",32.676186,-115.484144,"Imperial","11",2,"SO2",0.0182771535580524
"554",32.676186,-115.484144,"Imperial","11",3,"CO",0.00437301587301587
"555",32.676186,-115.484144,"Imperial","11",3,"NO2",0.0471648351648352
"556",32.676186,-115.484144,"Imperial","11",3,"Ozone",0.72967032967033
"557",32.676186,-115.484144,"Imperial","11",3,"SO2",0.0123111111111111
"558",32.676186,-115.484144,"Imperial","11",4,"CO",0.00481789638932496
"559",32.676186,-115.484144,"Imperial","11",4,"NO2",0.0763222222222222
"560",32.676186,-115.484144,"Imperial","11",4,"Ozone",0.590422077922078
"561",32.676186,-115.484144,"Imperial","11",4,"SO2",0.0104444444444444
"562",32.676186,-115.484144,"Imperial","12",1,"CO",0.00685551948051948
"563",32.676186,-115.484144,"Imperial","12",1,"NO2",0.0663820224719101
"564",32.676186,-115.484144,"Imperial","12",1,"Ozone",0.666233766233766
"565",32.676186,-115.484144,"Imperial","12",1,"SO2",0.00970786516853933
"566",32.676186,-115.484144,"Imperial","12",2,"CO",0.00511883116883117
"567",32.676186,-115.484144,"Imperial","12",2,"NO2",0.047876404494382
"568",32.676186,-115.484144,"Imperial","12",2,"Ozone",0.84015873015873
"569",32.676186,-115.484144,"Imperial","12",2,"SO2",0.0185777777777778
"570",32.676186,-115.484144,"Imperial","12",3,"CO",0.00414505494505495
"571",32.676186,-115.484144,"Imperial","12",3,"NO2",0.044967032967033
"572",32.676186,-115.484144,"Imperial","12",3,"Ozone",0.74850863422292
"573",32.676186,-115.484144,"Imperial","12",3,"SO2",0.0124
"574",32.676186,-115.484144,"Imperial","12",4,"CO",0.00429619047619048
"575",32.676186,-115.484144,"Imperial","12",4,"NO2",0.0649120879120879
"576",32.676186,-115.484144,"Imperial","12",4,"Ozone",0.621669341894061
"577",32.676186,-115.484144,"Imperial","12",4,"SO2",0.011047619047619
"578",32.676186,-115.484144,"Imperial","13",1,"CO",0.00634991974317817
"579",32.676186,-115.484144,"Imperial","13",1,"NO2",0.0657303370786517
"580",32.676186,-115.484144,"Imperial","13",1,"Ozone",0.691011235955056
"581",32.676186,-115.484144,"Imperial","13",1,"SO2",0.00969288389513109
"582",32.676186,-115.484144,"Imperial","13",2,"CO",0.00496688311688312
"583",32.676186,-115.484144,"Imperial","13",2,"NO2",0.0446179775280899
"584",32.676186,-115.484144,"Imperial","13",2,"Ozone",0.826666666666667
"585",32.676186,-115.484144,"Imperial","13",2,"SO2",0.0161925925925926
"586",32.676186,-115.484144,"Imperial","13",3,"CO",0.00397619047619048
"587",32.676186,-115.484144,"Imperial","13",3,"NO2",0.0441333333333333
"588",32.676186,-115.484144,"Imperial","13",3,"Ozone",0.737560192616372
"589",32.676186,-115.484144,"Imperial","13",3,"SO2",0.0116363636363636
"590",32.676186,-115.484144,"Imperial","13",4,"CO",0.0041331240188383
"591",32.676186,-115.484144,"Imperial","13",4,"NO2",0.0606373626373626
"592",32.676186,-115.484144,"Imperial","13",4,"Ozone",0.637078651685393
"593",32.676186,-115.484144,"Imperial","13",4,"SO2",0.0104468864468864
"594",32.676186,-115.484144,"Imperial","14",1,"CO",0.00597396825396825
"595",32.676186,-115.484144,"Imperial","14",1,"NO2",0.0594444444444444
"596",32.676186,-115.484144,"Imperial","14",1,"Ozone",0.691111111111111
"597",32.676186,-115.484144,"Imperial","14",1,"SO2",0.00842962962962963
"598",32.676186,-115.484144,"Imperial","14",2,"CO",0.00493668831168831
"599",32.676186,-115.484144,"Imperial","14",2,"NO2",0.0470681818181818
"600",32.676186,-115.484144,"Imperial","14",2,"Ozone",0.790850722311396
"601",32.676186,-115.484144,"Imperial","14",2,"SO2",0.0143520599250936
"602",32.676186,-115.484144,"Imperial","14",3,"CO",0.00414819466248038
"603",32.676186,-115.484144,"Imperial","14",3,"NO2",0.0453626373626374
"604",32.676186,-115.484144,"Imperial","14",3,"Ozone",0.739365079365079
"605",32.676186,-115.484144,"Imperial","14",3,"SO2",0.0111310861423221
"606",32.676186,-115.484144,"Imperial","14",4,"CO",0.00426813186813187
"607",32.676186,-115.484144,"Imperial","14",4,"NO2",0.0638777777777778
"608",32.676186,-115.484144,"Imperial","14",4,"Ozone",0.637720706260032
"609",32.676186,-115.484144,"Imperial","14",4,"SO2",0.00887912087912088
"610",32.676186,-115.484144,"Imperial","15",1,"CO",0.00619587301587302
"611",32.676186,-115.484144,"Imperial","15",1,"NO2",0.0640222222222222
"612",32.676186,-115.484144,"Imperial","15",1,"Ozone",0.678412698412698
"613",32.676186,-115.484144,"Imperial","15",1,"SO2",0.00891851851851852
"614",32.676186,-115.484144,"Imperial","15",2,"CO",0.00487597402597403
"615",32.676186,-115.484144,"Imperial","15",2,"NO2",0.0444318181818182
"616",32.676186,-115.484144,"Imperial","15",2,"Ozone",0.775120385232745
"617",32.676186,-115.484144,"Imperial","15",2,"SO2",0.0125992509363296
"618",32.676186,-115.484144,"Imperial","15",3,"CO",0.00404813664596273
"619",32.676186,-115.484144,"Imperial","15",3,"NO2",0.0425217391304348
"620",32.676186,-115.484144,"Imperial","15",3,"Ozone",0.742072213500785
"621",32.676186,-115.484144,"Imperial","15",3,"SO2",0.0115897435897436
"622",32.676186,-115.484144,"Imperial","15",4,"CO",0.00435824175824176
"623",32.676186,-115.484144,"Imperial","15",4,"NO2",0.0671573033707865
"624",32.676186,-115.484144,"Imperial","15",4,"Ozone",0.617694805194805
"625",32.676186,-115.484144,"Imperial","15",4,"SO2",0.00827838827838828
"626",32.676186,-115.484144,"Imperial","16",1,"CO",0.00698210361067504
"627",32.676186,-115.484144,"Imperial","16",1,"NO2",0.0879120879120879
"628",32.676186,-115.484144,"Imperial","16",1,"Ozone",0.620565149136578
"629",32.676186,-115.484144,"Imperial","16",1,"SO2",0.00912820512820513
"630",32.676186,-115.484144,"Imperial","16",2,"CO",0.00522954545454545
"631",32.676186,-115.484144,"Imperial","16",2,"NO2",0.0462954545454545
