"","Latitude","Longitude","County","Hour","Pollutant","Sample"
"405",32.79222,-115.56306,"Imperial","06","Ozone",0.285775075987842
"406",32.79222,-115.56306,"Imperial","07","CO",0.00400468384074941
"407",32.79222,-115.56306,"Imperial","07","NO2",0.0760082644628099
"408",32.79222,-115.56306,"Imperial","07","Ozone",0.347741147741148
"409",32.79222,-115.56306,"Imperial","08","CO",0.00289212827988338
"410",32.79222,-115.56306,"Imperial","08","NO2",0.0546
"411",32.79222,-115.56306,"Imperial","08","Ozone",0.462461348175634
"412",32.79222,-115.56306,"Imperial","09","CO",0.00227405247813411
"413",32.79222,-115.56306,"Imperial","09","NO2",0.0371114206128134
"414",32.79222,-115.56306,"Imperial","09","Ozone",0.566086956521739
"415",32.79222,-115.56306,"Imperial","10","CO",0.00178718400940623
"416",32.79222,-115.56306,"Imperial","10","NO2",0.0255307262569832
"417",32.79222,-115.56306,"Imperial","10","Ozone",0.641620284477427
"418",32.79222,-115.56306,"Imperial","11","CO",0.00145796590241035
"419",32.79222,-115.56306,"Imperial","11","NO2",0.0188268156424581
"420",32.79222,-115.56306,"Imperial","11","Ozone",0.692702535559678
"421",32.79222,-115.56306,"Imperial","12","CO",0.00138173302107728
"422",32.79222,-115.56306,"Imperial","12","NO2",0.0157905027932961
"423",32.79222,-115.56306,"Imperial","12","Ozone",0.725900621118012
"424",32.79222,-115.56306,"Imperial","13","CO",0.00133412042502952
"425",32.79222,-115.56306,"Imperial","13","NO2",0.0155521126760563
"426",32.79222,-115.56306,"Imperial","13","Ozone",0.740538847117794
"427",32.79222,-115.56306,"Imperial","14","CO",0.00129223473621814
"428",32.79222,-115.56306,"Imperial","14","NO2",0.0152606232294618
"429",32.79222,-115.56306,"Imperial","14","Ozone",0.744121365360303
"430",32.79222,-115.56306,"Imperial","15","CO",0.00136953955135773
"431",32.79222,-115.56306,"Imperial","15","NO2",0.0174050279329609
"432",32.79222,-115.56306,"Imperial","15","Ozone",0.73104514533086
"433",32.79222,-115.56306,"Imperial","16","CO",0.00165597667638484
"434",32.79222,-115.56306,"Imperial","16","NO2",0.028878453038674
"435",32.79222,-115.56306,"Imperial","16","Ozone",0.693467643467643
"436",32.79222,-115.56306,"Imperial","17","CO",0.00292682926829268
"437",32.79222,-115.56306,"Imperial","17","NO2",0.0664065934065934
"438",32.79222,-115.56306,"Imperial","17","Ozone",0.595562310030395
"439",32.79222,-115.56306,"Imperial","18","CO",0.00391405342624855
"440",32.79222,-115.56306,"Imperial","18","NO2",0.0955
"441",32.79222,-115.56306,"Imperial","18","Ozone",0.481762917933131
"442",32.79222,-115.56306,"Imperial","19","CO",0.00424522845575477
"443",32.79222,-115.56306,"Imperial","19","NO2",0.105128767123288
"444",32.79222,-115.56306,"Imperial","19","Ozone",0.404376899696049
"445",32.79222,-115.56306,"Imperial","20","CO",0.00414112203585888
"446",32.79222,-115.56306,"Imperial","20","NO2",0.0987095890410959
"447",32.79222,-115.56306,"Imperial","20","Ozone",0.381337386018237
"448",32.79222,-115.56306,"Imperial","21","CO",0.00356275303643725
"449",32.79222,-115.56306,"Imperial","21","NO2",0.0856054794520548
"450",32.79222,-115.56306,"Imperial","21","Ozone",0.386990881458967
"451",32.79222,-115.56306,"Imperial","22","CO",0.00292654713707345
"452",32.79222,-115.56306,"Imperial","22","NO2",0.0677342465753425
"453",32.79222,-115.56306,"Imperial","22","Ozone",0.394164133738602
"454",32.79222,-115.56306,"Imperial","23","CO",0.00252168883747831
"455",32.79222,-115.56306,"Imperial","23","NO2",0.0528739726027397
"456",32.79222,-115.56306,"Imperial","23","Ozone",0.394528875379939
"457",32.817978,-116.968133,"San Diego","00","CO",0.00793428571428571
"458",32.817978,-116.968133,"San Diego","00","NO2",0.0804147465437788
"459",32.817978,-116.968133,"San Diego","00","Ozone",0.30814479638009
"460",32.817978,-116.968133,"San Diego","00","SO2",0.000620915032679739
"461",32.817978,-116.968133,"San Diego","01","CO",0.00784357864357864
"462",32.817978,-116.968133,"San Diego","01","NO2",0.0811864406779661
"463",32.817978,-116.968133,"San Diego","01","Ozone",0.288547815820543
"464",32.817978,-116.968133,"San Diego","01","SO2",0.000456456456456457
"465",32.817978,-116.968133,"San Diego","02","CO",0.00742222222222222
"466",32.817978,-116.968133,"San Diego","02","NO2",0.085
"467",32.817978,-116.968133,"San Diego","02","Ozone",0.235374149659864
"468",32.817978,-116.968133,"San Diego","02","SO2",7.40740740740741e-05
"469",32.817978,-116.968133,"San Diego","03","CO",0.00737460317460317
"470",32.817978,-116.968133,"San Diego","03","NO2",0.0866666666666667
"471",32.817978,-116.968133,"San Diego","03","Ozone",0.212244897959184
"472",32.817978,-116.968133,"San Diego","03","SO2",0
"473",32.817978,-116.968133,"San Diego","04","CO",0.00759008746355685
"474",32.817978,-116.968133,"San Diego","04","NO2",0.0955932203389831
"475",32.817978,-116.968133,"San Diego","04","Ozone",0.214403778040142
"476",32.817978,-116.968133,"San Diego","04","SO2",0.0003003003003003
"477",32.817978,-116.968133,"San Diego","05","CO",0.00884847512038523
"478",32.817978,-116.968133,"San Diego","05","NO2",0.114884792626728
"479",32.817978,-116.968133,"San Diego","05","Ozone",0.197260273972603
"480",32.817978,-116.968133,"San Diego","05","SO2",0.00066334991708126
"481",32.817978,-116.968133,"San Diego","06","CO",0.0101006420545746
"482",32.817978,-116.968133,"San Diego","06","NO2",0.124239631336406
"483",32.817978,-116.968133,"San Diego","06","Ozone",0.209259259259259
"484",32.817978,-116.968133,"San Diego","06","SO2",0.00117845117845118
"485",32.817978,-116.968133,"San Diego","07","CO",0.0108743506493506
"486",32.817978,-116.968133,"San Diego","07","NO2",0.124790697674419
"487",32.817978,-116.968133,"San Diego","07","Ozone",0.263521594684385
"488",32.817978,-116.968133,"San Diego","07","SO2",0.00163113367174281
"489",32.817978,-116.968133,"San Diego","08","CO",0.0106875850340136
"490",32.817978,-116.968133,"San Diego","08","NO2",0.121298076923077
"491",32.817978,-116.968133,"San Diego","08","Ozone",0.35879917184265
"492",32.817978,-116.968133,"San Diego","08","SO2",0.00199298245614035
"493",32.817978,-116.968133,"San Diego","09","CO",0.00973188153310105
"494",32.817978,-116.968133,"San Diego","09","NO2",0.1091
"495",32.817978,-116.968133,"San Diego","09","Ozone",0.471428571428571
"496",32.817978,-116.968133,"San Diego","09","SO2",0.00193873873873874
"497",32.817978,-116.968133,"San Diego","10","CO",0.00913677419354839
"498",32.817978,-116.968133,"San Diego","10","NO2",0.0953804347826087
"499",32.817978,-116.968133,"San Diego","10","Ozone",0.567142857142857
"500",32.817978,-116.968133,"San Diego","10","SO2",0.00189944134078212
"501",32.817978,-116.968133,"San Diego","11","CO",0.00773411078717201
"502",32.817978,-116.968133,"San Diego","11","NO2",0.08
"503",32.817978,-116.968133,"San Diego","11","Ozone",0.6574568288854
"504",32.817978,-116.968133,"San Diego","11","SO2",0.00202352941176471
"505",32.817978,-116.968133,"San Diego","12","CO",0.00709217221135029
"506",32.817978,-116.968133,"San Diego","12","NO2",0.0689772727272727
"507",32.817978,-116.968133,"San Diego","12","Ozone",0.704918032786885
"508",32.817978,-116.968133,"San Diego","12","SO2",0.00199600798403194
"509",32.817978,-116.968133,"San Diego","13","CO",0.00700271247739602
"510",32.817978,-116.968133,"San Diego","13","NO2",0.066505376344086
"511",32.817978,-116.968133,"San Diego","13","Ozone",0.709672619047619
"512",32.817978,-116.968133,"San Diego","13","SO2",0.00201129943502825
"513",32.817978,-116.968133,"San Diego","14","CO",0.00680434419381788
"514",32.817978,-116.968133,"San Diego","14","NO2",0.0631818181818182
"515",32.817978,-116.968133,"San Diego","14","Ozone",0.696708683473389
"516",32.817978,-116.968133,"San Diego","14","SO2",0.0019645390070922
"517",32.817978,-116.968133,"San Diego","15","CO",0.00670992736077482
"518",32.817978,-116.968133,"San Diego","15","NO2",0.0604784688995215
"519",32.817978,-116.968133,"San Diego","15","Ozone",0.672563417890521
"520",32.817978,-116.968133,"San Diego","15","SO2",0.00173942470389171
"521",32.817978,-116.968133,"San Diego","16","CO",0.00652493946731235
"522",32.817978,-116.968133,"San Diego","16","NO2",0.0611111111111111
"523",32.817978,-116.968133,"San Diego","16","Ozone",0.636038961038961
"524",32.817978,-116.968133,"San Diego","16","SO2",0.00158169934640523
"525",32.817978,-116.968133,"San Diego","17","CO",0.00675945730247406
"526",32.817978,-116.968133,"San Diego","17","NO2",0.0701382488479263
"527",32.817978,-116.968133,"San Diego","17","Ozone",0.581771170006464
"528",32.817978,-116.968133,"San Diego","17","SO2",0.00150894308943089
"529",32.817978,-116.968133,"San Diego","18","CO",0.00759352801894238
"530",32.817978,-116.968133,"San Diego","18","NO2",0.0815207373271889
"531",32.817978,-116.968133,"San Diego","18","Ozone",0.515707821590174
"532",32.817978,-116.968133,"San Diego","18","SO2",0.00148943089430894
"533",32.817978,-116.968133,"San Diego","19","CO",0.00831176006314128
"534",32.817978,-116.968133,"San Diego","19","NO2",0.0929953917050691
"535",32.817978,-116.968133,"San Diego","19","Ozone",0.456561085972851
"536",32.817978,-116.968133,"San Diego","19","SO2",0.00148292682926829
"537",32.817978,-116.968133,"San Diego","20","CO",0.00870134175217048
"538",32.817978,-116.968133,"San Diego","20","NO2",0.0963133640552995
"539",32.817978,-116.968133,"San Diego","20","Ozone",0.411893988364577
"540",32.817978,-116.968133,"San Diego","20","SO2",0.00129430894308943
"541",32.817978,-116.968133,"San Diego","21","CO",0.00874696132596685
"542",32.817978,-116.968133,"San Diego","21","NO2",0.0936866359447005
"543",32.817978,-116.968133,"San Diego","21","Ozone",0.378733031674208
"544",32.817978,-116.968133,"San Diego","21","SO2",0.00116422764227642
"545",32.817978,-116.968133,"San Diego","22","CO",0.00863048683160415
"546",32.817978,-116.968133,"San Diego","22","NO2",0.0912962962962963
"547",32.817978,-116.968133,"San Diego","22","Ozone",0.349515190691661
"548",32.817978,-116.968133,"San Diego","22","SO2",0.000973856209150327
"549",32.817978,-116.968133,"San Diego","23","CO",0.00806416600159617
"550",32.817978,-116.968133,"San Diego","23","NO2",0.0878240740740741
"551",32.817978,-116.968133,"San Diego","23","Ozone",0.325662572721396
"552",32.817978,-116.968133,"San Diego","23","SO2",0.000797385620915033
"553",32.842242,-116.768225,"San Diego","00","NO2",0.0313424657534247
"554",32.842242,-116.768225,"San Diego","00","Ozone",0.540370955011839
"555",32.842242,-116.768225,"San Diego","01","NO2",0.026096256684492
"556",32.842242,-116.768225,"San Diego","01","Ozone",0.550579150579151
"557",32.842242,-116.768225,"San Diego","02","NO2",0.036
"558",32.842242,-116.768225,"San Diego","02","Ozone",0.595714285714286
"559",32.842242,-116.768225,"San Diego","03","NO2",0.0215508021390374
"560",32.842242,-116.768225,"San Diego","03","Ozone",0.560291858678955
"561",32.842242,-116.768225,"San Diego","04","NO2",0.0229945054945055
"562",32.842242,-116.768225,"San Diego","04","Ozone",0.556826276216858
"563",32.842242,-116.768225,"San Diego","05","NO2",0.0304120879120879
"564",32.842242,-116.768225,"San Diego","05","Ozone",0.549325396825397
"565",32.842242,-116.768225,"San Diego","06","NO2",0.0440443213296399
"566",32.842242,-116.768225,"San Diego","06","Ozone",0.522881018702746
"567",32.842242,-116.768225,"San Diego","07","NO2",0.0505322128851541
"568",32.842242,-116.768225,"San Diego","07","Ozone",0.516020984665052
"569",32.842242,-116.768225,"San Diego","08","NO2",0.0415774647887324
"570",32.842242,-116.768225,"San Diego","08","Ozone",0.554058441558442
"571",32.842242,-116.768225,"San Diego","09","NO2",0.029971181556196
"572",32.842242,-116.768225,"San Diego","09","Ozone",0.619525173966435
"573",32.842242,-116.768225,"San Diego","10","NO2",0.0276
"574",32.842242,-116.768225,"San Diego","10","Ozone",0.680577849117175
"575",32.842242,-116.768225,"San Diego","11","NO2",0.0271884057971014
"576",32.842242,-116.768225,"San Diego","11","Ozone",0.747122736418511
"577",32.842242,-116.768225,"San Diego","12","NO2",0.0290778097982709
"578",32.842242,-116.768225,"San Diego","12","Ozone",0.802440976390556
"579",32.842242,-116.768225,"San Diego","13","NO2",0.0292528735632184
"580",32.842242,-116.768225,"San Diego","13","Ozone",0.823996789727127
"581",32.842242,-116.768225,"San Diego","14","NO2",0.0319209039548023
"582",32.842242,-116.768225,"San Diego","14","Ozone",0.812549329123915
"583",32.842242,-116.768225,"San Diego","15","NO2",0.0357222222222222
"584",32.842242,-116.768225,"San Diego","15","Ozone",0.786145996860283
"585",32.842242,-116.768225,"San Diego","16","NO2",0.0414364640883978
"586",32.842242,-116.768225,"San Diego","16","Ozone",0.739000393545848
"587",32.842242,-116.768225,"San Diego","17","NO2",0.0529476584022039
"588",32.842242,-116.768225,"San Diego","17","Ozone",0.672138910812944
"589",32.842242,-116.768225,"San Diego","18","NO2",0.0606593406593407
"590",32.842242,-116.768225,"San Diego","18","Ozone",0.601854775059195
"591",32.842242,-116.768225,"San Diego","19","NO2",0.0598904109589041
"592",32.842242,-116.768225,"San Diego","19","Ozone",0.558839779005525
"593",32.842242,-116.768225,"San Diego","20","NO2",0.0555616438356164
"594",32.842242,-116.768225,"San Diego","20","Ozone",0.53887134964483
"595",32.842242,-116.768225,"San Diego","21","NO2",0.0514520547945206
"596",32.842242,-116.768225,"San Diego","21","Ozone",0.525098658247829
"597",32.842242,-116.768225,"San Diego","22","NO2",0.0442465753424658
"598",32.842242,-116.768225,"San Diego","22","Ozone",0.527663772691397
"599",32.842242,-116.768225,"San Diego","23","NO2",0.0383013698630137
"600",32.842242,-116.768225,"San Diego","23","Ozone",0.529992107340174
"601",32.845467,-117.123894,"San Diego","00","NO2",0.0884375
"602",32.845467,-117.123894,"San Diego","00","Ozone",0.366337805840568
"603",32.845467,-117.123894,"San Diego","01","NO2",0.0774210526315789
"604",32.845467,-117.123894,"San Diego","01","Ozone",0.370268310369833
"605",32.845467,-117.123894,"San Diego","02","NO2",0.0593103448275862
"606",32.845467,-117.123894,"San Diego","02","Ozone",0.411428571428571
"607",32.845467,-117.123894,"San Diego","03","NO2",0.0912698412698413
"608",32.845467,-117.123894,"San Diego","03","Ozone",0.332014652014652
"609",32.845467,-117.123894,"San Diego","04","NO2",0.108465909090909
"610",32.845467,-117.123894,"San Diego","04","Ozone",0.301939058171745
"611",32.845467,-117.123894,"San Diego","05","NO2",0.137478753541076
"612",32.845467,-117.123894,"San Diego","05","Ozone",0.263474475662841
"613",32.845467,-117.123894,"San Diego","06","NO2",0.138223495702006
"614",32.845467,-117.123894,"San Diego","06","Ozone",0.274700718276137
"615",32.845467,-117.123894,"San Diego","07","NO2",0.121290322580645
"616",32.845467,-117.123894,"San Diego","07","Ozone",0.331267605633803
"617",32.845467,-117.123894,"San Diego","08","NO2",0.106646341463415
"618",32.845467,-117.123894,"San Diego","08","Ozone",0.408579638752052
"619",32.845467,-117.123894,"San Diego","09","NO2",0.0914603174603175
"620",32.845467,-117.123894,"San Diego","09","Ozone",0.498848614072495
"621",32.845467,-117.123894,"San Diego","10","NO2",0.0759609120521173
"622",32.845467,-117.123894,"San Diego","10","Ozone",0.575284837861525
"623",32.845467,-117.123894,"San Diego","11","NO2",0.0654515050167224
"624",32.845467,-117.123894,"San Diego","11","Ozone",0.625481415136588
"625",32.845467,-117.123894,"San Diego","12","NO2",0.0570261437908497
"626",32.845467,-117.123894,"San Diego","12","Ozone",0.653724802804557
"627",32.845467,-117.123894,"San Diego","13","NO2",0.0506070287539936
"628",32.845467,-117.123894,"San Diego","13","Ozone",0.664090316977855
"629",32.845467,-117.123894,"San Diego","14","NO2",0.0496407185628743
"630",32.845467,-117.123894,"San Diego","14","Ozone",0.655454919720049
"631",32.845467,-117.123894,"San Diego","15","NO2",0.0520588235294118
"632",32.845467,-117.123894,"San Diego","15","Ozone",0.63773204196933
"633",32.845467,-117.123894,"San Diego","16","NO2",0.0601724137931035
"634",32.845467,-117.123894,"San Diego","16","Ozone",0.606111111111111
"635",32.845467,-117.123894,"San Diego","17","NO2",0.0780285714285714
"636",32.845467,-117.123894,"San Diego","17","Ozone",0.547868981846882
"637",32.845467,-117.123894,"San Diego","18","NO2",0.0959375
"638",32.845467,-117.123894,"San Diego","18","Ozone",0.485793212312549
"639",32.845467,-117.123894,"San Diego","19","NO2",0.109202279202279
"640",32.845467,-117.123894,"San Diego","19","Ozone",0.432912391475927
"641",32.845467,-117.123894,"San Diego","20","NO2",0.113352272727273
"642",32.845467,-117.123894,"San Diego","20","Ozone",0.398658247829519
"643",32.845467,-117.123894,"San Diego","21","NO2",0.115694050991501
"644",32.845467,-117.123894,"San Diego","21","Ozone",0.376322020520916
"645",32.845467,-117.123894,"San Diego","22","NO2",0.1121875
"646",32.845467,-117.123894,"San Diego","22","Ozone",0.362746645619574
"647",32.845467,-117.123894,"San Diego","23","NO2",0.0995738636363636
"648",32.845467,-117.123894,"San Diego","23","Ozone",0.364325177584846
"649",32.952124,-117.264088,"San Diego","00","Ozone",0.435245901639344
"650",32.952124,-117.264088,"San Diego","01","Ozone",0.426736924277908
