"","Latitude","Longitude","County","Hour","Weekend_day","Pollutant","Sample"
"361",32.676186,-115.484144,"Imperial","21","weekday","SO2",0.00935384615384615
"362",32.676186,-115.484144,"Imperial","21","weekend","CO",0.015202773925104
"363",32.676186,-115.484144,"Imperial","21","weekend","NO2",0.163298076923077
"364",32.676186,-115.484144,"Imperial","21","weekend","Ozone",0.328151260504202
"365",32.676186,-115.484144,"Imperial","21","weekend","SO2",0.00846153846153846
"366",32.676186,-115.484144,"Imperial","22","weekday","CO",0.0129393541324576
"367",32.676186,-115.484144,"Imperial","22","weekday","NO2",0.145434615384615
"368",32.676186,-115.484144,"Imperial","22","weekday","Ozone",0.321153846153846
"369",32.676186,-115.484144,"Imperial","22","weekday","SO2",0.00793869731800766
"370",32.676186,-115.484144,"Imperial","22","weekend","CO",0.0141312066574203
"371",32.676186,-115.484144,"Imperial","22","weekend","NO2",0.141951923076923
"372",32.676186,-115.484144,"Imperial","22","weekend","Ozone",0.332072829131653
"373",32.676186,-115.484144,"Imperial","22","weekend","SO2",0.00748717948717949
"374",32.676186,-115.484144,"Imperial","23","weekday","CO",0.0118429118773946
"375",32.676186,-115.484144,"Imperial","23","weekday","NO2",0.123361538461538
"376",32.676186,-115.484144,"Imperial","23","weekday","Ozone",0.32467032967033
"377",32.676186,-115.484144,"Imperial","23","weekday","SO2",0.00675351213282248
"378",32.676186,-115.484144,"Imperial","23","weekend","CO",0.0122868238557559
"379",32.676186,-115.484144,"Imperial","23","weekend","NO2",0.114894230769231
"380",32.676186,-115.484144,"Imperial","23","weekend","Ozone",0.34859943977591
"381",32.676186,-115.484144,"Imperial","23","weekend","SO2",0.00648717948717949
"382",32.701492,-117.149653,"San Diego","00","weekday","CO",0.00964959568733154
"383",32.701492,-117.149653,"San Diego","00","weekday","NO2",0.132735849056604
"384",32.701492,-117.149653,"San Diego","00","weekday","Ozone",0.327830188679245
"385",32.701492,-117.149653,"San Diego","00","weekend","CO",0.0115614617940199
"386",32.701492,-117.149653,"San Diego","00","weekend","NO2",0.132906976744186
"387",32.701492,-117.149653,"San Diego","00","weekend","Ozone",0.320764119601329
"388",32.701492,-117.149653,"San Diego","01","weekday","CO",0.00849350649350649
"389",32.701492,-117.149653,"San Diego","01","weekday","NO2",0.122090909090909
"390",32.701492,-117.149653,"San Diego","01","weekday","Ozone",0.324675324675325
"391",32.701492,-117.149653,"San Diego","01","weekend","CO",0.0104318936877076
"392",32.701492,-117.149653,"San Diego","01","weekend","NO2",0.128604651162791
"393",32.701492,-117.149653,"San Diego","01","weekend","Ozone",0.318604651162791
"394",32.701492,-117.149653,"San Diego","02","weekday","CO",0.00693877551020408
"395",32.701492,-117.149653,"San Diego","02","weekday","NO2",0.112857142857143
"396",32.701492,-117.149653,"San Diego","02","weekday","Ozone",0.279591836734694
"397",32.701492,-117.149653,"San Diego","03","weekday","CO",0.00739187418086501
"398",32.701492,-117.149653,"San Diego","03","weekday","NO2",0.121743119266055
"399",32.701492,-117.149653,"San Diego","03","weekday","Ozone",0.283355176933159
"400",32.701492,-117.149653,"San Diego","03","weekend","CO",0.00910299003322259
"401",32.701492,-117.149653,"San Diego","03","weekend","NO2",0.116744186046512
"402",32.701492,-117.149653,"San Diego","03","weekend","Ozone",0.280066445182724
"403",32.701492,-117.149653,"San Diego","04","weekday","CO",0.00925294888597641
"404",32.701492,-117.149653,"San Diego","04","weekday","NO2",0.142274881516588
"405",32.701492,-117.149653,"San Diego","04","weekday","Ozone",0.262153012863913
"406",32.701492,-117.149653,"San Diego","04","weekend","CO",0.00910299003322259
"407",32.701492,-117.149653,"San Diego","04","weekend","NO2",0.121744186046512
"408",32.701492,-117.149653,"San Diego","04","weekend","Ozone",0.273421926910299
"409",32.701492,-117.149653,"San Diego","05","weekday","CO",0.0120649966147596
"410",32.701492,-117.149653,"San Diego","05","weekday","NO2",0.165734597156398
"411",32.701492,-117.149653,"San Diego","05","weekday","Ozone",0.2354096140826
"412",32.701492,-117.149653,"San Diego","05","weekend","CO",0.00956810631229236
"413",32.701492,-117.149653,"San Diego","05","weekend","NO2",0.128255813953488
"414",32.701492,-117.149653,"San Diego","05","weekend","Ozone",0.262292358803987
"415",32.701492,-117.149653,"San Diego","06","weekday","CO",0.0141768707482993
"416",32.701492,-117.149653,"San Diego","06","weekday","NO2",0.182583732057416
"417",32.701492,-117.149653,"San Diego","06","weekday","Ozone",0.230272108843537
"418",32.701492,-117.149653,"San Diego","06","weekend","CO",0.0102325581395349
"419",32.701492,-117.149653,"San Diego","06","weekend","NO2",0.13546511627907
"420",32.701492,-117.149653,"San Diego","06","weekend","Ozone",0.267607973421927
"421",32.701492,-117.149653,"San Diego","07","weekday","CO",0.0141768707482993
"422",32.701492,-117.149653,"San Diego","07","weekday","NO2",0.188990384615385
"423",32.701492,-117.149653,"San Diego","07","weekday","Ozone",0.262064251537936
"424",32.701492,-117.149653,"San Diego","07","weekend","CO",0.00943521594684385
"425",32.701492,-117.149653,"San Diego","07","weekend","NO2",0.128255813953488
"426",32.701492,-117.149653,"San Diego","07","weekend","Ozone",0.316777408637874
"427",32.701492,-117.149653,"San Diego","08","weekday","CO",0.0111551606288448
"428",32.701492,-117.149653,"San Diego","08","weekday","NO2",0.178985507246377
"429",32.701492,-117.149653,"San Diego","08","weekday","Ozone",0.322870879120879
"430",32.701492,-117.149653,"San Diego","08","weekend","CO",0.00807308970099668
"431",32.701492,-117.149653,"San Diego","08","weekend","NO2",0.117906976744186
"432",32.701492,-117.149653,"San Diego","08","weekend","Ozone",0.382225913621262
"433",32.701492,-117.149653,"San Diego","09","weekday","CO",0.00887293610911701
"434",32.701492,-117.149653,"San Diego","09","weekday","NO2",0.167142857142857
"435",32.701492,-117.149653,"San Diego","09","weekday","Ozone",0.389662598707825
"436",32.701492,-117.149653,"San Diego","09","weekend","CO",0.00684385382059801
"437",32.701492,-117.149653,"San Diego","09","weekend","NO2",0.106046511627907
"438",32.701492,-117.149653,"San Diego","09","weekend","Ozone",0.45265780730897
"439",32.701492,-117.149653,"San Diego","10","weekday","CO",0.00715121136173768
"440",32.701492,-117.149653,"San Diego","10","weekday","NO2",0.13536312849162
"441",32.701492,-117.149653,"San Diego","10","weekday","Ozone",0.466042154566745
"442",32.701492,-117.149653,"San Diego","10","weekend","CO",0.0059468438538206
"443",32.701492,-117.149653,"San Diego","10","weekend","NO2",0.0876744186046512
"444",32.701492,-117.149653,"San Diego","10","weekend","Ozone",0.520431893687708
"445",32.701492,-117.149653,"San Diego","11","weekday","CO",0.00554720133667502
"446",32.701492,-117.149653,"San Diego","11","weekday","NO2",0.0994767441860465
"447",32.701492,-117.149653,"San Diego","11","weekday","Ozone",0.529149463253509
"448",32.701492,-117.149653,"San Diego","11","weekend","CO",0.00548172757475083
"449",32.701492,-117.149653,"San Diego","11","weekend","NO2",0.07
"450",32.701492,-117.149653,"San Diego","11","weekend","Ozone",0.568604651162791
"451",32.701492,-117.149653,"San Diego","12","weekday","CO",0.00516034985422741
"452",32.701492,-117.149653,"San Diego","12","weekday","NO2",0.0875634517766497
"453",32.701492,-117.149653,"San Diego","12","weekday","Ozone",0.560043509789703
"454",32.701492,-117.149653,"San Diego","12","weekend","CO",0.00517647058823529
"455",32.701492,-117.149653,"San Diego","12","weekend","NO2",0.0623255813953488
"456",32.701492,-117.149653,"San Diego","12","weekend","Ozone",0.593781512605042
"457",32.701492,-117.149653,"San Diego","13","weekday","CO",0.00504854368932039
"458",32.701492,-117.149653,"San Diego","13","weekday","NO2",0.0817874396135266
"459",32.701492,-117.149653,"San Diego","13","weekday","Ozone",0.555425824175824
"460",32.701492,-117.149653,"San Diego","13","weekend","CO",0.00507563025210084
"461",32.701492,-117.149653,"San Diego","13","weekend","NO2",0.0565116279069767
"462",32.701492,-117.149653,"San Diego","13","weekend","Ozone",0.595798319327731
"463",32.701492,-117.149653,"San Diego","14","weekday","CO",0.00503467406380028
"464",32.701492,-117.149653,"San Diego","14","weekday","NO2",0.0792307692307692
"465",32.701492,-117.149653,"San Diego","14","weekday","Ozone",0.550618131868132
"466",32.701492,-117.149653,"San Diego","14","weekend","CO",0.00497478991596639
"467",32.701492,-117.149653,"San Diego","14","weekend","NO2",0.0554651162790698
"468",32.701492,-117.149653,"San Diego","14","weekend","Ozone",0.584873949579832
"469",32.701492,-117.149653,"San Diego","15","weekday","CO",0.00501373626373626
"470",32.701492,-117.149653,"San Diego","15","weekday","NO2",0.0829665071770335
"471",32.701492,-117.149653,"San Diego","15","weekday","Ozone",0.538209159261791
"472",32.701492,-117.149653,"San Diego","15","weekend","CO",0.00501661129568106
"473",32.701492,-117.149653,"San Diego","15","weekend","NO2",0.0586046511627907
"474",32.701492,-117.149653,"San Diego","15","weekend","Ozone",0.568272425249169
"475",32.701492,-117.149653,"San Diego","16","weekday","CO",0.0048843537414966
"476",32.701492,-117.149653,"San Diego","16","weekday","NO2",0.0830805687203792
"477",32.701492,-117.149653,"San Diego","16","weekday","Ozone",0.523222748815166
"478",32.701492,-117.149653,"San Diego","16","weekend","CO",0.00491694352159468
"479",32.701492,-117.149653,"San Diego","16","weekend","NO2",0.0625581395348837
"480",32.701492,-117.149653,"San Diego","16","weekend","Ozone",0.552990033222591
"481",32.701492,-117.149653,"San Diego","17","weekday","CO",0.0048747461069736
"482",32.701492,-117.149653,"San Diego","17","weekday","NO2",0.084218009478673
"483",32.701492,-117.149653,"San Diego","17","weekday","Ozone",0.505619498984428
"484",32.701492,-117.149653,"San Diego","17","weekend","CO",0.00518272425249169
"485",32.701492,-117.149653,"San Diego","17","weekend","NO2",0.0755813953488372
"486",32.701492,-117.149653,"San Diego","17","weekend","Ozone",0.519102990033223
"487",32.701492,-117.149653,"San Diego","18","weekday","CO",0.00563303994583615
"488",32.701492,-117.149653,"San Diego","18","weekday","NO2",0.0969668246445498
"489",32.701492,-117.149653,"San Diego","18","weekday","Ozone",0.47136086662153
"490",32.701492,-117.149653,"San Diego","18","weekend","CO",0.0054485049833887
"491",32.701492,-117.149653,"San Diego","18","weekend","NO2",0.0826744186046512
"492",32.701492,-117.149653,"San Diego","18","weekend","Ozone",0.499667774086379
"493",32.701492,-117.149653,"San Diego","19","weekday","CO",0.00663507109004739
"494",32.701492,-117.149653,"San Diego","19","weekday","NO2",0.106492890995261
"495",32.701492,-117.149653,"San Diego","19","weekday","Ozone",0.443669600541638
"496",32.701492,-117.149653,"San Diego","19","weekend","CO",0.00634551495016611
"497",32.701492,-117.149653,"San Diego","19","weekend","NO2",0.0913953488372093
"498",32.701492,-117.149653,"San Diego","19","weekend","Ozone",0.464950166112957
"499",32.701492,-117.149653,"San Diego","20","weekday","CO",0.00835477318889641
"500",32.701492,-117.149653,"San Diego","20","weekday","NO2",0.121658767772512
"501",32.701492,-117.149653,"San Diego","20","weekday","Ozone",0.414759647935003
"502",32.701492,-117.149653,"San Diego","20","weekend","CO",0.00744186046511628
"503",32.701492,-117.149653,"San Diego","20","weekend","NO2",0.103023255813953
"504",32.701492,-117.149653,"San Diego","20","weekend","Ozone",0.436710963455149
"505",32.701492,-117.149653,"San Diego","21","weekday","CO",0.00946513202437373
"506",32.701492,-117.149653,"San Diego","21","weekday","NO2",0.129952606635071
"507",32.701492,-117.149653,"San Diego","21","weekday","Ozone",0.387813134732566
"508",32.701492,-117.149653,"San Diego","21","weekend","CO",0.00853820598006644
"509",32.701492,-117.149653,"San Diego","21","weekend","NO2",0.116162790697674
"510",32.701492,-117.149653,"San Diego","21","weekend","Ozone",0.403654485049834
"511",32.701492,-117.149653,"San Diego","22","weekday","CO",0.0104942450914015
"512",32.701492,-117.149653,"San Diego","22","weekday","NO2",0.140047393364929
"513",32.701492,-117.149653,"San Diego","22","weekday","Ozone",0.357007447528775
"514",32.701492,-117.149653,"San Diego","22","weekend","CO",0.00953488372093023
"515",32.701492,-117.149653,"San Diego","22","weekend","NO2",0.122441860465116
"516",32.701492,-117.149653,"San Diego","22","weekend","Ozone",0.379734219269103
"517",32.701492,-117.149653,"San Diego","23","weekday","CO",0.0106161137440758
"518",32.701492,-117.149653,"San Diego","23","weekday","NO2",0.139763033175355
"519",32.701492,-117.149653,"San Diego","23","weekday","Ozone",0.336763710223426
"520",32.701492,-117.149653,"San Diego","23","weekend","CO",0.00990033222591362
"521",32.701492,-117.149653,"San Diego","23","weekend","NO2",0.124883720930233
"522",32.701492,-117.149653,"San Diego","23","weekend","Ozone",0.36046511627907
"523",32.725226,-116.365203,"San Diego","00","weekday","Ozone",0.684988839285714
"524",32.725226,-116.365203,"San Diego","00","weekend","Ozone",0.662993197278911
"525",32.725226,-116.365203,"San Diego","01","weekday","Ozone",0.679933296275709
"526",32.725226,-116.365203,"San Diego","01","weekend","Ozone",0.662448979591837
"527",32.725226,-116.365203,"San Diego","02","weekday","Ozone",0.677654252362423
"528",32.725226,-116.365203,"San Diego","02","weekend","Ozone",0.65265306122449
"529",32.725226,-116.365203,"San Diego","03","weekday","Ozone",0.675097276264591
"530",32.725226,-116.365203,"San Diego","03","weekend","Ozone",0.64625850340136
"531",32.725226,-116.365203,"San Diego","04","weekday","Ozone",0.670647321428571
"532",32.725226,-116.365203,"San Diego","04","weekend","Ozone",0.641496598639456
"533",32.725226,-116.365203,"San Diego","05","weekday","Ozone",0.668861607142857
"534",32.725226,-116.365203,"San Diego","05","weekend","Ozone",0.639423076923077
"535",32.725226,-116.365203,"San Diego","06","weekday","Ozone",0.670424107142857
"536",32.725226,-116.365203,"San Diego","06","weekend","Ozone",0.641768707482993
"537",32.725226,-116.365203,"San Diego","07","weekday","Ozone",0.665826330532213
"538",32.725226,-116.365203,"San Diego","07","weekend","Ozone",0.634149659863946
"539",32.725226,-116.365203,"San Diego","08","weekday","Ozone",0.66156862745098
"540",32.725226,-116.365203,"San Diego","08","weekend","Ozone",0.634013605442177
"541",32.725226,-116.365203,"San Diego","09","weekday","Ozone",0.66171654432524
"542",32.725226,-116.365203,"San Diego","09","weekend","Ozone",0.638775510204082
"543",32.725226,-116.365203,"San Diego","10","weekday","Ozone",0.665104460756635
"544",32.725226,-116.365203,"San Diego","10","weekend","Ozone",0.642040816326531
"545",32.725226,-116.365203,"San Diego","11","weekday","Ozone",0.678083763625932
"546",32.725226,-116.365203,"San Diego","11","weekend","Ozone",0.65469387755102
"547",32.725226,-116.365203,"San Diego","12","weekday","Ozone",0.696642003414912
"548",32.725226,-116.365203,"San Diego","12","weekend","Ozone",0.669642857142857
"549",32.725226,-116.365203,"San Diego","13","weekday","Ozone",0.713038548752834
"550",32.725226,-116.365203,"San Diego","13","weekend","Ozone",0.690204081632653
"551",32.725226,-116.365203,"San Diego","14","weekday","Ozone",0.730165054069436
"552",32.725226,-116.365203,"San Diego","14","weekend","Ozone",0.711156462585034
"553",32.725226,-116.365203,"San Diego","15","weekday","Ozone",0.756798623063683
"554",32.725226,-116.365203,"San Diego","15","weekend","Ozone",0.727482993197279
"555",32.725226,-116.365203,"San Diego","16","weekday","Ozone",0.774046670461013
"556",32.725226,-116.365203,"San Diego","16","weekend","Ozone",0.732417582417582
"557",32.725226,-116.365203,"San Diego","17","weekday","Ozone",0.766015625
"558",32.725226,-116.365203,"San Diego","17","weekend","Ozone",0.72625850340136
"559",32.725226,-116.365203,"San Diego","18","weekday","Ozone",0.748604910714286
"560",32.725226,-116.365203,"San Diego","18","weekend","Ozone",0.707074829931973
"561",32.725226,-116.365203,"San Diego","19","weekday","Ozone",0.721763392857143
"562",32.725226,-116.365203,"San Diego","19","weekend","Ozone",0.687755102040816
"563",32.725226,-116.365203,"San Diego","20","weekday","Ozone",0.70078125
"564",32.725226,-116.365203,"San Diego","20","weekend","Ozone",0.667074829931973
"565",32.725226,-116.365203,"San Diego","21","weekday","Ozone",0.690178571428571
"566",32.725226,-116.365203,"San Diego","21","weekend","Ozone",0.657278911564626
"567",32.725226,-116.365203,"San Diego","22","weekday","Ozone",0.688671875
