County,Month,Dayofweek,Pollutant,Sample,Latitude,Longitude
San Diego,6,Tues,CO,0.009119235,32.701492,-117.149653
San Diego,6,Tues,NO2,0.063625731,32.631231,-117.059075
San Diego,6,Tues,Ozone,0.526182294,32.631231,-117.059075
San Diego,6,Tues,SO2,0.002120482,32.817978,-116.968133
San Diego,6,Wed,CO,0.009007188,32.701492,-117.149653
San Diego,6,Wed,NO2,0.061887456,32.631231,-117.059075
San Diego,6,Wed,Ozone,0.546591799,32.631231,-117.059075
San Diego,6,Wed,SO2,0.00159736,32.817978,-116.968133
San Diego,6,Thurs,CO,0.009201258,32.701492,-117.149653
San Diego,6,Thurs,NO2,0.068016336,32.631231,-117.059075
San Diego,6,Thurs,Ozone,0.544892403,32.631231,-117.059075
San Diego,6,Thurs,SO2,0.001874587,32.817978,-116.968133
San Diego,6,Fri,CO,0.011247543,32.701492,-117.149653
San Diego,6,Fri,NO2,0.075516224,32.631231,-117.059075
San Diego,6,Fri,Ozone,0.592506923,32.631231,-117.059075
San Diego,6,Fri,SO2,0.001890295,32.817978,-116.968133
San Diego,6,Sat,CO,0.01114485,32.701492,-117.149653
San Diego,6,Sat,NO2,0.064446023,32.631231,-117.059075
San Diego,6,Sat,Ozone,0.561630847,32.631231,-117.059075
San Diego,6,Sat,SO2,0.001904762,32.817978,-116.968133
San Diego,7,Sun,CO,0.007544011,32.701492,-117.149653
San Diego,7,Sun,NO2,0.037491857,32.631231,-117.059075
San Diego,7,Sun,Ozone,0.473600098,32.631231,-117.059075
San Diego,7,Sun,SO2,0.001104762,32.817978,-116.968133
San Diego,7,Mon,CO,0.007747217,32.701492,-117.149653
San Diego,7,Mon,NO2,0.051239316,32.631231,-117.059075
San Diego,7,Mon,Ozone,0.489717425,32.631231,-117.059075
San Diego,7,Mon,SO2,0.000995781,32.817978,-116.968133
San Diego,7,Tues,CO,0.007978144,32.701492,-117.149653
San Diego,7,Tues,NO2,0.055739385,32.631231,-117.059075
San Diego,7,Tues,Ozone,0.535825893,32.631231,-117.059075
San Diego,7,Tues,SO2,0.001191919,32.817978,-116.968133
San Diego,7,Wed,CO,0.008942247,32.701492,-117.149653
San Diego,7,Wed,NO2,0.065372493,32.631231,-117.059075
San Diego,7,Wed,Ozone,0.561563877,32.631231,-117.059075
San Diego,7,Wed,SO2,0.001442623,32.817978,-116.968133
San Diego,7,Thurs,CO,0.009229968,32.701492,-117.149653
San Diego,7,Thurs,NO2,0.069971388,32.631231,-117.059075
San Diego,7,Thurs,Ozone,0.543558952,32.631231,-117.059075
San Diego,7,Thurs,SO2,0.001741935,32.817978,-116.968133
San Diego,7,Fri,CO,0.009538776,32.701492,-117.149653
San Diego,7,Fri,NO2,0.073039106,32.631231,-117.059075
San Diego,7,Fri,Ozone,0.528045574,32.631231,-117.059075
San Diego,7,Fri,SO2,0.001869565,32.817978,-116.968133
San Diego,7,Sat,CO,0.008537904,32.701492,-117.149653
San Diego,7,Sat,NO2,0.051819172,32.631231,-117.059075
San Diego,7,Sat,Ozone,0.51703154,32.631231,-117.059075
San Diego,7,Sat,SO2,0.001587302,32.817978,-116.968133
San Diego,8,Sun,CO,0.008697453,32.701492,-117.149653
San Diego,8,Sun,NO2,0.039875346,32.631231,-117.059075
San Diego,8,Sun,Ozone,0.567094877,32.631231,-117.059075
San Diego,8,Sun,SO2,0.00047619,32.789561,-116.944222
San Diego,8,Mon,CO,0.009346874,32.701492,-117.149653
San Diego,8,Mon,NO2,0.062937853,32.631231,-117.059075
San Diego,8,Mon,Ozone,0.523014507,32.631231,-117.059075
San Diego,8,Mon,SO2,0.000673016,32.789561,-116.944222
San Diego,8,Tues,CO,0.009583917,32.701492,-117.149653
San Diego,8,Tues,NO2,0.067163842,32.631231,-117.059075
San Diego,8,Tues,Ozone,0.532017544,32.631231,-117.059075
San Diego,8,Tues,SO2,0.001156463,32.789561,-116.944222
San Diego,8,Wed,CO,0.009808098,32.701492,-117.149653
San Diego,8,Wed,NO2,0.071190476,32.631231,-117.059075
San Diego,8,Wed,Ozone,0.534470691,32.631231,-117.059075
San Diego,8,Wed,SO2,0.001013333,32.789561,-116.944222
San Diego,8,Thurs,CO,0.008012018,32.701492,-117.149653
San Diego,8,Thurs,NO2,0.050686695,32.631231,-117.059075
San Diego,8,Thurs,Ozone,0.548372021,32.631231,-117.059075
San Diego,8,Thurs,SO2,0.000722892,32.789561,-116.944222
San Diego,8,Fri,CO,0.008157823,32.701492,-117.149653
San Diego,8,Fri,NO2,0.051797432,32.631231,-117.059075
San Diego,8,Fri,Ozone,0.542318657,32.631231,-117.059075
San Diego,8,Fri,SO2,0.000566667,32.789561,-116.944222
San Diego,8,Sat,CO,0.008100443,32.701492,-117.149653
San Diego,8,Sat,NO2,0.038822715,32.631231,-117.059075
San Diego,8,Sat,Ozone,0.552793685,32.631231,-117.059075
San Diego,8,Sat,SO2,0.000333333,32.789561,-116.944222
San Diego,9,Sun,CO,0.010837262,32.701492,-117.149653
San Diego,9,Sun,NO2,0.070627675,32.631231,-117.059075
San Diego,9,Sun,Ozone,0.538204082,32.631231,-117.059075
San Diego,9,Sun,SO2,0.000842912,32.789561,-116.944222
San Diego,9,Mon,CO,0.010764177,32.701492,-117.149653
San Diego,9,Mon,NO2,0.092834532,32.631231,-117.059075
San Diego,9,Mon,Ozone,0.48877551,32.631231,-117.059075
San Diego,9,Mon,SO2,0.001088123,32.789561,-116.944222
San Diego,9,Tues,CO,0.009257254,32.701492,-117.149653
San Diego,9,Tues,NO2,0.092773723,32.631231,-117.059075
San Diego,9,Tues,Ozone,0.422909507,32.631231,-117.059075
San Diego,9,Tues,SO2,0.000730159,32.789561,-116.944222
San Diego,9,Wed,CO,0.009997674,32.701492,-117.149653
San Diego,9,Wed,NO2,0.091264368,32.631231,-117.059075
San Diego,9,Wed,Ozone,0.48396861,32.631231,-117.059075
San Diego,9,Wed,SO2,0.000847059,32.789561,-116.944222
San Diego,9,Thurs,CO,0.009671964,32.701492,-117.149653
San Diego,9,Thurs,NO2,0.083985765,32.631231,-117.059075
San Diego,9,Thurs,Ozone,0.506051948,32.631231,-117.059075
San Diego,9,Thurs,SO2,0.001079365,32.789561,-116.944222
San Diego,9,Fri,CO,0.010277046,32.701492,-117.149653
San Diego,9,Fri,NO2,0.092665122,32.631231,-117.059075
San Diego,9,Fri,Ozone,0.502361699,32.631231,-117.059075
San Diego,9,Fri,SO2,0.001168254,32.789561,-116.944222
San Diego,9,Sat,CO,0.010571754,32.701492,-117.149653
San Diego,9,Sat,NO2,0.077096317,32.631231,-117.059075
San Diego,9,Sat,Ozone,0.555546776,32.631231,-117.059075
San Diego,9,Sat,SO2,0.000934866,32.789561,-116.944222
San Diego,10,Sun,CO,0.011780541,32.701492,-117.149653
San Diego,10,Sun,NO2,0.083116727,32.631231,-117.059075
San Diego,10,Sun,Ozone,0.458282606,32.631231,-117.059075
San Diego,10,Sun,SO2,0.001130159,32.789561,-116.944222
San Diego,10,Mon,CO,0.011110251,32.701492,-117.149653
San Diego,10,Mon,NO2,0.094022989,32.631231,-117.059075
San Diego,10,Mon,Ozone,0.444915141,32.631231,-117.059075
San Diego,10,Mon,SO2,0.001254902,32.789561,-116.944222
San Diego,10,Tues,CO,0.009437877,32.701492,-117.149653
San Diego,10,Tues,NO2,0.085040917,32.631231,-117.059075
San Diego,10,Tues,Ozone,0.441090182,32.631231,-117.059075
San Diego,10,Tues,SO2,0.000842105,32.789561,-116.944222
San Diego,10,Wed,CO,0.012234311,32.701492,-117.149653
San Diego,10,Wed,NO2,0.113563579,32.631231,-117.059075
San Diego,10,Wed,Ozone,0.487858792,32.631231,-117.059075
San Diego,10,Wed,SO2,0.00125,32.789561,-116.944222
San Diego,10,Thurs,CO,0.015148962,32.701492,-117.149653
San Diego,10,Thurs,NO2,0.154921384,32.631231,-117.059075
San Diego,10,Thurs,Ozone,0.48601539,32.631231,-117.059075
San Diego,10,Thurs,SO2,0.001481481,32.789561,-116.944222
San Diego,10,Fri,CO,0.016476517,32.701492,-117.149653
San Diego,10,Fri,NO2,0.157213855,32.631231,-117.059075
San Diego,10,Fri,Ozone,0.515136639,32.631231,-117.059075
San Diego,10,Fri,SO2,0.001984127,32.789561,-116.944222
San Diego,10,Sat,CO,0.014228097,32.701492,-117.149653
San Diego,10,Sat,NO2,0.112593486,32.631231,-117.059075
San Diego,10,Sat,Ozone,0.495498309,32.631231,-117.059075
San Diego,10,Sat,SO2,0.001587302,32.789561,-116.944222
San Diego,11,Sun,CO,0.012354095,32.985442,-117.08218
San Diego,11,Sun,NO2,0.0916,32.631231,-117.059075
San Diego,11,Sun,Ozone,0.501583392,32.631231,-117.059075
San Diego,11,Sun,SO2,0.000825397,32.789561,-116.944222
San Diego,11,Mon,CO,0.014933571,32.985442,-117.08218
San Diego,11,Mon,NO2,0.128364888,32.631231,-117.059075
San Diego,11,Mon,Ozone,0.466184448,32.631231,-117.059075
San Diego,11,Mon,SO2,0.000866667,32.789561,-116.944222
San Diego,11,Tues,CO,0.016475429,32.985442,-117.08218
San Diego,11,Tues,NO2,0.15092517,32.631231,-117.059075
San Diego,11,Tues,Ozone,0.422735808,32.631231,-117.059075
San Diego,11,Tues,SO2,0.001094737,32.789561,-116.944222
San Diego,11,Wed,CO,0.015607983,32.985442,-117.08218
San Diego,11,Wed,NO2,0.127014925,32.631231,-117.059075
San Diego,11,Wed,Ozone,0.437007078,32.631231,-117.059075
San Diego,11,Wed,SO2,0.001278912,32.789561,-116.944222
San Diego,11,Thurs,CO,0.015954358,32.985442,-117.08218
San Diego,11,Thurs,NO2,0.140588235,32.631231,-117.059075
San Diego,11,Thurs,Ozone,0.477010879,32.631231,-117.059075
San Diego,11,Thurs,SO2,0.001506494,32.789561,-116.944222
San Diego,11,Fri,CO,0.017587755,32.985442,-117.08218
San Diego,11,Fri,NO2,0.161652893,32.631231,-117.059075
San Diego,11,Fri,Ozone,0.483559951,32.631231,-117.059075
San Diego,11,Fri,SO2,0.002079365,32.789561,-116.944222
San Diego,11,Sat,CO,0.016056571,32.985442,-117.08218
San Diego,11,Sat,NO2,0.140586207,32.631231,-117.059075
San Diego,11,Sat,Ozone,0.49403589,32.631231,-117.059075
San Diego,11,Sat,SO2,0.001936508,32.789561,-116.944222
San Diego,12,Sun,CO,0.015984762,32.985442,-117.08218
San Diego,12,Sun,NO2,0.094674267,32.631231,-117.059075
San Diego,12,Sun,Ozone,0.398841699,32.631231,-117.059075
San Diego,12,Sun,SO2,0.001174603,32.789561,-116.944222
San Diego,12,Mon,CO,0.015151323,32.985442,-117.08218
San Diego,12,Mon,NO2,0.1088,32.631231,-117.059075
San Diego,12,Mon,Ozone,0.407115698,32.631231,-117.059075
San Diego,12,Mon,SO2,0.001514403,32.789561,-116.944222
San Diego,12,Tues,CO,0.017009412,32.985442,-117.08218
San Diego,12,Tues,NO2,0.15033101,32.631231,-117.059075
San Diego,12,Tues,Ozone,0.354956457,32.631231,-117.059075
San Diego,12,Tues,SO2,0.001539683,32.789561,-116.944222
San Diego,12,Wed,CO,0.018916607,32.985442,-117.08218
San Diego,12,Wed,NO2,0.161996528,32.631231,-117.059075
San Diego,12,Wed,Ozone,0.283848473,32.631231,-117.059075
San Diego,12,Wed,SO2,0.001611111,32.789561,-116.944222
San Diego,12,Thurs,CO,0.016213296,32.985442,-117.08218
San Diego,12,Thurs,NO2,0.142729694,32.631231,-117.059075
San Diego,12,Thurs,Ozone,0.342034098,32.631231,-117.059075
San Diego,12,Thurs,SO2,0.00152381,32.789561,-116.944222
San Diego,12,Fri,CO,0.01317666,32.985442,-117.08218
San Diego,12,Fri,NO2,0.106113307,32.631231,-117.059075
San Diego,12,Fri,Ozone,0.38218187,32.631231,-117.059075
San Diego,12,Fri,SO2,0.000815534,32.789561,-116.944222
San Diego,12,Sat,CO,0.011852404,32.985442,-117.08218
San Diego,12,Sat,NO2,0.075196335,32.631231,-117.059075
San Diego,12,Sat,Ozone,0.463327698,32.631231,-117.059075
San Diego,12,Sat,SO2,0.000495238,32.789561,-116.944222
Santa Barbara,1,Sun,CO,0.00580456,34.427775,-119.691218
Santa Barbara,1,Sun,NO2,0.019409314,34.46245,-120.02551
Santa Barbara,1,Sun,Ozone,0.432038123,34.46245,-120.02551
Santa Barbara,1,Sun,SO2,0.001416788,34.46245,-120.02551
Santa Barbara,1,Mon,CO,0.006839578,34.427775,-119.691218
Santa Barbara,1,Mon,NO2,0.037046688,34.46245,-120.02551
Santa Barbara,1,Mon,Ozone,0.369230769,34.46245,-120.02551
Santa Barbara,1,Mon,SO2,0.002005208,34.46245,-120.02551
Santa Barbara,1,Tues,CO,0.006393326,34.427775,-119.691218
Santa Barbara,1,Tues,NO2,0.034346386,34.46245,-120.02551
Santa Barbara,1,Tues,Ozone,0.392410714,34.46245,-120.02551
Santa Barbara,1,Tues,SO2,0.001890547,34.46245,-120.02551
Santa Barbara,1,Wed,CO,0.006703241,34.427775,-119.691218
Santa Barbara,1,Wed,NO2,0.036267276,34.46245,-120.02551
Santa Barbara,1,Wed,Ozone,0.373876807,34.46245,-120.02551
Santa Barbara,1,Wed,SO2,0.002051282,34.46245,-120.02551
Santa Barbara,1,Thurs,CO,0.006989974,34.427775,-119.691218
Santa Barbara,1,Thurs,NO2,0.037713415,34.46245,-120.02551
Santa Barbara,1,Thurs,Ozone,0.385467308,34.46245,-120.02551
Santa Barbara,1,Thurs,SO2,0.002430939,34.46245,-120.02551
Santa Barbara,1,Fri,CO,0.006976707,34.427775,-119.691218
Santa Barbara,1,Fri,NO2,0.038728226,34.46245,-120.02551
Santa Barbara,1,Fri,Ozone,0.393771554,34.46245,-120.02551
Santa Barbara,1,Fri,SO2,0.002729504,34.46245,-120.02551
Santa Barbara,1,Sat,CO,0.006270932,34.427775,-119.691218
Santa Barbara,1,Sat,NO2,0.0309224,34.46245,-120.02551
Santa Barbara,1,Sat,Ozone,0.40138484,34.46245,-120.02551
Santa Barbara,1,Sat,SO2,0.002218978,34.46245,-120.02551
Santa Barbara,2,Sun,CO,0.005215291,34.427775,-119.691218
Santa Barbara,2,Sun,NO2,0.02630746,34.46245,-120.02551
Santa Barbara,2,Sun,Ozone,0.458757878,34.46245,-120.02551
Santa Barbara,2,Sun,SO2,0.003957152,34.46245,-120.02551
Santa Barbara,2,Mon,CO,0.005978538,34.427775,-119.691218
Santa Barbara,2,Mon,NO2,0.038436583,34.46245,-120.02551
Santa Barbara,2,Mon,Ozone,0.475455265,34.46245,-120.02551
Santa Barbara,2,Mon,SO2,0.00522466,34.46245,-120.02551
Santa Barbara,2,Tues,CO,0.005874494,34.427775,-119.691218
Santa Barbara,2,Tues,NO2,0.044979859,34.46245,-120.02551
Santa Barbara,2,Tues,Ozone,0.472637666,34.46245,-120.02551
Santa Barbara,2,Tues,SO2,0.006087492,34.46245,-120.02551
Santa Barbara,2,Wed,CO,0.005757222,34.427775,-119.691218
Santa Barbara,2,Wed,NO2,0.045682779,34.46245,-120.02551
Santa Barbara,2,Wed,Ozone,0.459103385,34.46245,-120.02551
Santa Barbara,2,Wed,SO2,0.005173042,34.46245,-120.02551
Santa Barbara,2,Thurs,CO,0.005789035,34.427775,-119.691218
Santa Barbara,2,Thurs,NO2,0.040616314,34.46245,-120.02551
Santa Barbara,2,Thurs,Ozone,0.469264069,34.46245,-120.02551
Santa Barbara,2,Thurs,SO2,0.004567219,34.46245,-120.02551
Santa Barbara,2,Fri,CO,0.006119679,34.427775,-119.691218
Santa Barbara,2,Fri,NO2,0.04318209,34.46245,-120.02551
Santa Barbara,2,Fri,Ozone,0.426394682,34.46245,-120.02551
Santa Barbara,2,Fri,SO2,0.004815487,34.46245,-120.02551
Santa Barbara,2,Sat,CO,0.005719669,34.427775,-119.691218
Santa Barbara,2,Sat,NO2,0.034073779,34.46245,-120.02551
Santa Barbara,2,Sat,Ozone,0.434210184,34.46245,-120.02551
Santa Barbara,2,Sat,SO2,0.004659232,34.46245,-120.02551
Santa Barbara,3,Sun,CO,0.005093789,34.427775,-119.691218
Santa Barbara,3,Sun,NO2,0.012584442,34.46245,-120.02551
Santa Barbara,3,Sun,Ozone,0.461988614,34.46245,-120.02551
Santa Barbara,3,Sun,SO2,0.002701689,34.46245,-120.02551
Santa Barbara,3,Mon,CO,0.004951534,34.427775,-119.691218
Santa Barbara,3,Mon,NO2,0.014549559,34.46245,-120.02551
Santa Barbara,3,Mon,Ozone,0.507945736,34.46245,-120.02551
Santa Barbara,3,Mon,SO2,0.003140614,34.46245,-120.02551
Santa Barbara,3,Tues,CO,0.005453272,34.427775,-119.691218
Santa Barbara,3,Tues,NO2,0.022373257,34.46245,-120.02551
Santa Barbara,3,Tues,Ozone,0.501452785,34.46245,-120.02551
Santa Barbara,3,Tues,SO2,0.003055992,34.46245,-120.02551
Santa Barbara,3,Wed,CO,0.00602067,34.427775,-119.691218
Santa Barbara,3,Wed,NO2,0.02834111,34.46245,-120.02551
Santa Barbara,3,Wed,Ozone,0.451466138,34.46245,-120.02551
Santa Barbara,3,Wed,SO2,0.002994012,34.46245,-120.02551
Santa Barbara,3,Thurs,CO,0.005877089,34.427775,-119.691218
Santa Barbara,3,Thurs,NO2,0.030271349,34.46245,-120.02551
Santa Barbara,3,Thurs,Ozone,0.429559879,34.46245,-120.02551
Santa Barbara,3,Thurs,SO2,0.002533937,34.46245,-120.02551
Santa Barbara,3,Fri,CO,0.005376841,34.427775,-119.691218
Santa Barbara,3,Fri,NO2,0.02086037,34.46245,-120.02551
Santa Barbara,3,Fri,Ozone,0.443053916,34.46245,-120.02551
Santa Barbara,3,Fri,SO2,0.002625483,34.46245,-120.02551
Santa Barbara,3,Sat,CO,0.005546687,34.427775,-119.691218
Santa Barbara,3,Sat,NO2,0.019126154,34.46245,-120.02551
Santa Barbara,3,Sat,Ozone,0.423161376,34.46245,-120.02551
Santa Barbara,3,Sat,SO2,0.002701363,34.46245,-120.02551
Santa Barbara,4,Sun,CO,0.004489234,34.427775,-119.691218
Santa Barbara,4,Sun,NO2,0.016528701,34.46245,-120.02551
Santa Barbara,4,Sun,Ozone,0.504553164,34.46245,-120.02551
Santa Barbara,4,Sun,SO2,0.00344,34.46245,-120.02551
Santa Barbara,4,Mon,CO,0.004644036,34.427775,-119.691218
Santa Barbara,4,Mon,NO2,0.024926282,34.46245,-120.02551
Santa Barbara,4,Mon,Ozone,0.547917816,34.46245,-120.02551
Santa Barbara,4,Mon,SO2,0.003708422,34.46245,-120.02551
Santa Barbara,4,Tues,CO,0.004892384,34.427775,-119.691218
Santa Barbara,4,Tues,NO2,0.032318043,34.46245,-120.02551
Santa Barbara,4,Tues,Ozone,0.541431237,34.46245,-120.02551
Santa Barbara,4,Tues,SO2,0.003702213,34.46245,-120.02551
Santa Barbara,4,Wed,CO,0.004718263,34.427775,-119.691218
Santa Barbara,4,Wed,NO2,0.026616244,34.46245,-120.02551
Santa Barbara,4,Wed,Ozone,0.55327299,34.46245,-120.02551
Santa Barbara,4,Wed,SO2,0.003744108,34.46245,-120.02551
Santa Barbara,4,Thurs,CO,0.004489045,34.427775,-119.691218
Santa Barbara,4,Thurs,NO2,0.020360971,34.46245,-120.02551
Santa Barbara,4,Thurs,Ozone,0.505498553,34.46245,-120.02551
Santa Barbara,4,Thurs,SO2,0.002953586,34.46245,-120.02551
Santa Barbara,4,Fri,CO,0.004523727,34.427775,-119.691218
Santa Barbara,4,Fri,NO2,0.019569478,34.46245,-120.02551
Santa Barbara,4,Fri,Ozone,0.497516883,34.46245,-120.02551
Santa Barbara,4,Fri,SO2,0.003007186,34.46245,-120.02551
Santa Barbara,4,Sat,CO,0.004836149,34.427775,-119.691218
Santa Barbara,4,Sat,NO2,0.01911209,34.46245,-120.02551
Santa Barbara,4,Sat,Ozone,0.51022042,34.46245,-120.02551
Santa Barbara,4,Sat,SO2,0.003338789,34.46245,-120.02551
Santa Barbara,5,Sun,CO,0.004227533,34.427775,-119.691218
Santa Barbara,5,Sun,NO2,0.011065758,34.46245,-120.02551
Santa Barbara,5,Sun,Ozone,0.465424124,34.46245,-120.02551
Santa Barbara,5,Sun,SO2,0.003526735,34.46245,-120.02551
Santa Barbara,5,Mon,CO,0.004090337,34.427775,-119.691218
Santa Barbara,5,Mon,NO2,0.013043257,34.46245,-120.02551
Santa Barbara,5,Mon,Ozone,0.454986732,34.46245,-120.02551
Santa Barbara,5,Mon,SO2,0.003545841,34.46245,-120.02551
Santa Barbara,5,Tues,CO,0.004329407,34.427775,-119.691218
Santa Barbara,5,Tues,NO2,0.015680747,34.46245,-120.02551
Santa Barbara,5,Tues,Ozone,0.42847619,34.46245,-120.02551
Santa Barbara,5,Tues,SO2,0.003201912,34.46245,-120.02551
Santa Barbara,5,Wed,CO,0.00435064,34.427775,-119.691218
Santa Barbara,5,Wed,NO2,0.014683468,34.46245,-120.02551
Santa Barbara,5,Wed,Ozone,0.440664391,34.46245,-120.02551
Santa Barbara,5,Wed,SO2,0.003448276,34.46245,-120.02551
Santa Barbara,5,Thurs,CO,0.004411273,34.427775,-119.691218
Santa Barbara,5,Thurs,NO2,0.014894153,34.46245,-120.02551
Santa Barbara,5,Thurs,Ozone,0.435635793,34.46245,-120.02551
Santa Barbara,5,Thurs,SO2,0.003348018,34.46245,-120.02551
Santa Barbara,5,Fri,CO,0.0049456,34.427775,-119.691218
Santa Barbara,5,Fri,NO2,0.015479438,34.46245,-120.02551
Santa Barbara,5,Fri,Ozone,0.462078396,34.46245,-120.02551
Santa Barbara,5,Fri,SO2,0.003376623,34.46245,-120.02551
Santa Barbara,5,Sat,CO,0.004361317,34.427775,-119.691218
Santa Barbara,5,Sat,NO2,0.013555221,34.46245,-120.02551
Santa Barbara,5,Sat,Ozone,0.454921803,34.46245,-120.02551
Santa Barbara,5,Sat,SO2,0.003326165,34.46245,-120.02551
Santa Barbara,6,Sun,CO,0.005156315,34.427775,-119.691218
Santa Barbara,6,Sun,NO2,0.015615463,34.46245,-120.02551
Santa Barbara,6,Sun,Ozone,0.427974026,34.46245,-120.02551
Santa Barbara,6,Sun,SO2,0.004754717,34.46245,-120.02551
Santa Barbara,6,Mon,CO,0.004834164,34.427775,-119.691218
Santa Barbara,6,Mon,NO2,0.022626898,34.46245,-120.02551
Santa Barbara,6,Mon,Ozone,0.449882678,34.46245,-120.02551
Santa Barbara,6,Mon,SO2,0.005117845,34.46245,-120.02551
Santa Barbara,6,Tues,CO,0.004295971,34.427775,-119.691218
Santa Barbara,6,Tues,NO2,0.020994786,34.46245,-120.02551
Santa Barbara,6,Tues,Ozone,0.440566162,34.46245,-120.02551
Santa Barbara,6,Tues,SO2,0.004598587,34.46245,-120.02551
Santa Barbara,6,Wed,CO,0.005763152,34.427775,-119.691218
Santa Barbara,6,Wed,NO2,0.017769882,34.46245,-120.02551
Santa Barbara,6,Wed,Ozone,0.401865197,34.46245,-120.02551
Santa Barbara,6,Wed,SO2,0.004571429,34.46245,-120.02551
Santa Barbara,6,Thurs,CO,0.006767805,34.427775,-119.691218
Santa Barbara,6,Thurs,NO2,0.020004129,34.46245,-120.02551
Santa Barbara,6,Thurs,Ozone,0.395951674,34.46245,-120.02551
Santa Barbara,6,Thurs,SO2,0.004297694,34.46245,-120.02551
Santa Barbara,6,Fri,CO,0.007278064,34.427775,-119.691218
Santa Barbara,6,Fri,NO2,0.023202869,34.46245,-120.02551
Santa Barbara,6,Fri,Ozone,0.415892355,34.46245,-120.02551
Santa Barbara,6,Fri,SO2,0.004444444,34.46245,-120.02551
Santa Barbara,6,Sat,CO,0.005384576,34.427775,-119.691218
Santa Barbara,6,Sat,NO2,0.019047764,34.46245,-120.02551
Santa Barbara,6,Sat,Ozone,0.411049006,34.46245,-120.02551
Santa Barbara,6,Sat,SO2,0.004679245,34.46245,-120.02551
Santa Barbara,7,Sun,CO,0.003781739,34.427775,-119.691218
Santa Barbara,7,Sun,NO2,0.01126169,34.46245,-120.02551
Santa Barbara,7,Sun,Ozone,0.415387013,34.46245,-120.02551
Santa Barbara,7,Sun,SO2,0.003560716,34.46245,-120.02551
Santa Barbara,7,Mon,CO,0.004077181,34.427775,-119.691218
Santa Barbara,7,Mon,NO2,0.013891258,34.46245,-120.02551
Santa Barbara,7,Mon,Ozone,0.399765582,34.46245,-120.02551
Santa Barbara,7,Mon,SO2,0.003750803,34.46245,-120.02551
Santa Barbara,7,Tues,CO,0.00414602,34.427775,-119.691218
Santa Barbara,7,Tues,NO2,0.016813765,34.46245,-120.02551
Santa Barbara,7,Tues,Ozone,0.368083432,34.46245,-120.02551
Santa Barbara,7,Tues,SO2,0.003703704,34.46245,-120.02551
Santa Barbara,7,Wed,CO,0.004063417,34.427775,-119.691218
Santa Barbara,7,Wed,NO2,0.018440559,34.46245,-120.02551
Santa Barbara,7,Wed,Ozone,0.37122059,34.46245,-120.02551
Santa Barbara,7,Wed,SO2,0.003557169,34.46245,-120.02551
Santa Barbara,7,Thurs,CO,0.00376976,34.427775,-119.691218
Santa Barbara,7,Thurs,NO2,0.01845171,34.46245,-120.02551
Santa Barbara,7,Thurs,Ozone,0.359462982,34.46245,-120.02551
Santa Barbara,7,Thurs,SO2,0.003560467,34.46245,-120.02551
Santa Barbara,7,Fri,CO,0.003965921,34.427775,-119.691218
Santa Barbara,7,Fri,NO2,0.018545016,34.46245,-120.02551
Santa Barbara,7,Fri,Ozone,0.365895592,34.46245,-120.02551
Santa Barbara,7,Fri,SO2,0.00370155,34.46245,-120.02551
Santa Barbara,7,Sat,CO,0.004005631,34.427775,-119.691218
Santa Barbara,7,Sat,NO2,0.015802278,34.46245,-120.02551
Santa Barbara,7,Sat,Ozone,0.391137662,34.46245,-120.02551
Santa Barbara,7,Sat,SO2,0.00378744,34.46245,-120.02551
Santa Barbara,8,Sun,CO,0.004184859,34.427775,-119.691218
Santa Barbara,8,Sun,NO2,0.013312843,34.46245,-120.02551
Santa Barbara,8,Sun,Ozone,0.374647144,34.46245,-120.02551
Santa Barbara,8,Sun,SO2,0.002218069,34.46245,-120.02551
Santa Barbara,8,Mon,CO,0.003923582,34.427775,-119.691218
Santa Barbara,8,Mon,NO2,0.017196721,34.46245,-120.02551
Santa Barbara,8,Mon,Ozone,0.374308123,34.46245,-120.02551
Santa Barbara,8,Mon,SO2,0.002632696,34.46245,-120.02551
Santa Barbara,8,Tues,CO,0.003759947,34.427775,-119.691218
Santa Barbara,8,Tues,NO2,0.018272027,34.46245,-120.02551
Santa Barbara,8,Tues,Ozone,0.363891588,34.46245,-120.02551
Santa Barbara,8,Tues,SO2,0.002764228,34.46245,-120.02551
Santa Barbara,8,Wed,CO,0.003961756,34.427775,-119.691218
Santa Barbara,8,Wed,NO2,0.017292641,34.46245,-120.02551
Santa Barbara,8,Wed,Ozone,0.367402304,34.46245,-120.02551
Santa Barbara,8,Wed,SO2,0.002814587,34.46245,-120.02551
Santa Barbara,8,Thurs,CO,0.004008712,34.427775,-119.691218
Santa Barbara,8,Thurs,NO2,0.017140351,34.46245,-120.02551
Santa Barbara,8,Thurs,Ozone,0.407070307,34.46245,-120.02551
Santa Barbara,8,Thurs,SO2,0.002596093,34.46245,-120.02551
Santa Barbara,8,Fri,CO,0.004175217,34.427775,-119.691218
Santa Barbara,8,Fri,NO2,0.017230684,34.46245,-120.02551
Santa Barbara,8,Fri,Ozone,0.413540031,34.46245,-120.02551
Santa Barbara,8,Fri,SO2,0.002413163,34.46245,-120.02551
Santa Barbara,8,Sat,CO,0.00397112,34.427775,-119.691218
Santa Barbara,8,Sat,NO2,0.014161957,34.46245,-120.02551
Santa Barbara,8,Sat,Ozone,0.396956353,34.46245,-120.02551
Santa Barbara,8,Sat,SO2,0.002125604,34.46245,-120.02551
Santa Barbara,9,Sun,CO,0.004853261,34.427775,-119.691218
