"","Latitude","Longitude","County","Dayofweek","Pollutant","Sample"
"381",33.8025,-118.22,"Los Angeles","Thurs","CO",0.0112478336221837
"382",33.8025,-118.22,"Los Angeles","Thurs","NO2",0.21986192109777
"383",33.8025,-118.22,"Los Angeles","Thurs","Ozone",0.29081815850218
"384",33.8025,-118.22,"Los Angeles","Thurs","SO2",0.0142443861184019
"385",33.8025,-118.22,"Los Angeles","Fri","CO",0.0110054711246201
"386",33.8025,-118.22,"Los Angeles","Fri","NO2",0.187086811352254
"387",33.8025,-118.22,"Los Angeles","Fri","Ozone",0.332339363693075
"388",33.8025,-118.22,"Los Angeles","Fri","SO2",0.0135330496453901
"389",33.8025,-118.22,"Los Angeles","Sat","CO",0.00935757277975679
"390",33.8025,-118.22,"Los Angeles","Sat","NO2",0.147001684919966
"391",33.8025,-118.22,"Los Angeles","Sat","Ozone",0.359430560736044
"392",33.8025,-118.22,"Los Angeles","Sat","SO2",0.0109831476720937
"393",33.819305,-117.918759,"Orange","Sun","CO",0.0224346405228758
"394",33.819305,-117.918759,"Orange","Sun","NO2",0.171792483660131
"395",33.819305,-117.918759,"Orange","Mon","CO",0.022732715107407
"396",33.819305,-117.918759,"Orange","Mon","NO2",0.225966448445172
"397",33.819305,-117.918759,"Orange","Tues","CO",0.0243000477783086
"398",33.819305,-117.918759,"Orange","Tues","NO2",0.255231859883236
"399",33.819305,-117.918759,"Orange","Wed","CO",0.0249481517628401
"400",33.819305,-117.918759,"Orange","Wed","NO2",0.26066268146883
"401",33.819305,-117.918759,"Orange","Thurs","CO",0.0254941373534338
"402",33.819305,-117.918759,"Orange","Thurs","NO2",0.266375
"403",33.819305,-117.918759,"Orange","Fri","CO",0.0245251590514748
"404",33.819305,-117.918759,"Orange","Fri","NO2",0.250456414473684
"405",33.819305,-117.918759,"Orange","Sat","CO",0.0233662916240482
"406",33.819305,-117.918759,"Orange","Sat","NO2",0.209710737179487
"407",33.83062,-117.93845,"Orange","Sun","CO",0.0153320634920635
"408",33.83062,-117.93845,"Orange","Sun","NO2",0.109204444444444
"409",33.83062,-117.93845,"Orange","Sun","Ozone",0.410019047619048
"410",33.83062,-117.93845,"Orange","Mon","CO",0.0155892857142857
"411",33.83062,-117.93845,"Orange","Mon","NO2",0.134174107142857
"412",33.83062,-117.93845,"Orange","Mon","Ozone",0.378788265306122
"413",33.83062,-117.93845,"Orange","Tues","CO",0.0168662752772342
"414",33.83062,-117.93845,"Orange","Tues","NO2",0.160950684931507
"415",33.83062,-117.93845,"Orange","Tues","Ozone",0.348180039138943
"416",33.83062,-117.93845,"Orange","Wed","CO",0.0174909747292419
"417",33.83062,-117.93845,"Orange","Wed","NO2",0.17287274368231
"418",33.83062,-117.93845,"Orange","Wed","Ozone",0.341425992779783
"419",33.83062,-117.93845,"Orange","Thurs","CO",0.0177447619047619
"420",33.83062,-117.93845,"Orange","Thurs","NO2",0.175220444444444
"421",33.83062,-117.93845,"Orange","Thurs","Ozone",0.342755555555556
"422",33.83062,-117.93845,"Orange","Fri","CO",0.0166490299823633
"423",33.83062,-117.93845,"Orange","Fri","NO2",0.151260141093474
"424",33.83062,-117.93845,"Orange","Fri","Ozone",0.384503845668894
"425",33.83062,-117.93845,"Orange","Sat","CO",0.0161432301380082
"426",33.83062,-117.93845,"Orange","Sat","NO2",0.135911227154047
"427",33.83062,-117.93845,"Orange","Sat","Ozone",0.387168966803432
"428",33.85275,-116.54101,"Riverside","Sun","CO",0.00397079874033782
"429",33.85275,-116.54101,"Riverside","Sun","NO2",0.0486902030008826
"430",33.85275,-116.54101,"Riverside","Sun","Ozone",0.593699698189135
"431",33.85275,-116.54101,"Riverside","Mon","CO",0.00395965736391268
"432",33.85275,-116.54101,"Riverside","Mon","NO2",0.0513502626970228
"433",33.85275,-116.54101,"Riverside","Mon","Ozone",0.599800374298191
"434",33.85275,-116.54101,"Riverside","Tues","CO",0.00376864111498258
"435",33.85275,-116.54101,"Riverside","Tues","NO2",0.0620387665198238
"436",33.85275,-116.54101,"Riverside","Tues","Ozone",0.607842157842158
"437",33.85275,-116.54101,"Riverside","Wed","CO",0.00363054666852135
"438",33.85275,-116.54101,"Riverside","Wed","NO2",0.06745
"439",33.85275,-116.54101,"Riverside","Wed","Ozone",0.59434417895272
"440",33.85275,-116.54101,"Riverside","Thurs","CO",0.00350089028900151
"441",33.85275,-116.54101,"Riverside","Thurs","NO2",0.0658046875
"442",33.85275,-116.54101,"Riverside","Thurs","Ozone",0.610875496031746
"443",33.85275,-116.54101,"Riverside","Fri","CO",0.00353614698442285
"444",33.85275,-116.54101,"Riverside","Fri","NO2",0.0668530434782609
"445",33.85275,-116.54101,"Riverside","Fri","Ozone",0.612
"446",33.85275,-116.54101,"Riverside","Sat","CO",0.0036599540478443
"447",33.85275,-116.54101,"Riverside","Sat","NO2",0.0604490145672665
"448",33.85275,-116.54101,"Riverside","Sat","Ozone",0.596905577299413
"449",33.859444,-118.200278,"Los Angeles","Sun","NO2",0.137856447688564
"450",33.859444,-118.200278,"Los Angeles","Mon","NO2",0.253090982286634
"451",33.859444,-118.200278,"Los Angeles","Tues","NO2",0.285502861815209
"452",33.859444,-118.200278,"Los Angeles","Wed","NO2",0.297788368336026
"453",33.859444,-118.200278,"Los Angeles","Thurs","NO2",0.290282714054927
"454",33.859444,-118.200278,"Los Angeles","Fri","NO2",0.237593152866242
"455",33.859444,-118.200278,"Los Angeles","Sat","NO2",0.175722132471729
"456",33.901389,-118.205,"Los Angeles","Sun","CO",0.0178090428090428
"457",33.901389,-118.205,"Los Angeles","Sun","NO2",0.11870202020202
"458",33.901389,-118.205,"Los Angeles","Sun","Ozone",0.405350877192982
"459",33.901389,-118.205,"Los Angeles","Mon","CO",0.0185457216305545
"460",33.901389,-118.205,"Los Angeles","Mon","NO2",0.151839760068552
"461",33.901389,-118.205,"Los Angeles","Mon","Ozone",0.368705035971223
"462",33.901389,-118.205,"Los Angeles","Tues","CO",0.018624984431436
"463",33.901389,-118.205,"Los Angeles","Tues","NO2",0.168459459459459
"464",33.901389,-118.205,"Los Angeles","Tues","Ozone",0.358911944666135
"465",33.901389,-118.205,"Los Angeles","Wed","CO",0.0200048923679061
"466",33.901389,-118.205,"Los Angeles","Wed","NO2",0.174238869863014
"467",33.901389,-118.205,"Los Angeles","Wed","Ozone",0.35032080659945
"468",33.901389,-118.205,"Los Angeles","Thurs","CO",0.0197576202717591
"469",33.901389,-118.205,"Los Angeles","Thurs","NO2",0.176912745936698
"470",33.901389,-118.205,"Los Angeles","Thurs","Ozone",0.354330193615908
"471",33.901389,-118.205,"Los Angeles","Fri","CO",0.0189016511127064
"472",33.901389,-118.205,"Los Angeles","Fri","NO2",0.161688442211055
"473",33.901389,-118.205,"Los Angeles","Fri","Ozone",0.377621145374449
"474",33.901389,-118.205,"Los Angeles","Sat","CO",0.0186549010255187
"475",33.901389,-118.205,"Los Angeles","Sat","NO2",0.140286310517529
"476",33.901389,-118.205,"Los Angeles","Sat","Ozone",0.387912087912088
"477",33.92086,-116.85841,"Riverside","Sun","NO2",0.0569732381801963
"478",33.92086,-116.85841,"Riverside","Sun","Ozone",0.569599229750873
"479",33.92086,-116.85841,"Riverside","Mon","NO2",0.0668377153218495
"480",33.92086,-116.85841,"Riverside","Mon","Ozone",0.556387772500304
"481",33.92086,-116.85841,"Riverside","Tues","NO2",0.083668458781362
"482",33.92086,-116.85841,"Riverside","Tues","Ozone",0.552950037660055
"483",33.92086,-116.85841,"Riverside","Wed","NO2",0.0919598572702944
"484",33.92086,-116.85841,"Riverside","Wed","Ozone",0.550273990059895
"485",33.92086,-116.85841,"Riverside","Thurs","NO2",0.0892728857890148
"486",33.92086,-116.85841,"Riverside","Thurs","Ozone",0.565724078834619
"487",33.92086,-116.85841,"Riverside","Fri","NO2",0.0899956255468067
"488",33.92086,-116.85841,"Riverside","Fri","Ozone",0.575986565910999
"489",33.92086,-116.85841,"Riverside","Sat","NO2",0.0764241645244216
"490",33.92086,-116.85841,"Riverside","Sat","Ozone",0.565580136502706
"491",33.92513,-117.95264,"Orange","Sun","CO",0.0067622343054869
"492",33.92513,-117.95264,"Orange","Sun","NO2",0.111353535353535
"493",33.92513,-117.95264,"Orange","Sun","Ozone",0.393865754394243
"494",33.92513,-117.95264,"Orange","Mon","CO",0.00716599683351601
"495",33.92513,-117.95264,"Orange","Mon","NO2",0.134034657650042
"496",33.92513,-117.95264,"Orange","Mon","Ozone",0.366789273849075
"497",33.92513,-117.95264,"Orange","Tues","CO",0.00833793622897314
"498",33.92513,-117.95264,"Orange","Tues","NO2",0.15371875
"499",33.92513,-117.95264,"Orange","Tues","Ozone",0.344974446337308
"500",33.92513,-117.95264,"Orange","Wed","CO",0.00899293286219081
"501",33.92513,-117.95264,"Orange","Wed","NO2",0.166848939929329
"502",33.92513,-117.95264,"Orange","Wed","Ozone",0.331725417439703
"503",33.92513,-117.95264,"Orange","Thurs","CO",0.0088869715271786
"504",33.92513,-117.95264,"Orange","Thurs","NO2",0.170132873166523
"505",33.92513,-117.95264,"Orange","Thurs","Ozone",0.341623321640256
"506",33.92513,-117.95264,"Orange","Fri","CO",0.00837164520399567
"507",33.92513,-117.95264,"Orange","Fri","NO2",0.15527834179357
"508",33.92513,-117.95264,"Orange","Fri","Ozone",0.362636449928809
"509",33.92513,-117.95264,"Orange","Sat","CO",0.00785714285714286
"510",33.92513,-117.95264,"Orange","Sat","NO2",0.138936080740118
"511",33.92513,-117.95264,"Orange","Sat","Ozone",0.371947194719472
"512",33.9397,-115.4108,"Riverside","Sun","Ozone",0.622160396758195
"513",33.9397,-115.4108,"Riverside","Mon","Ozone",0.629998800527768
"514",33.9397,-115.4108,"Riverside","Tues","Ozone",0.64023569023569
"515",33.9397,-115.4108,"Riverside","Wed","Ozone",0.629793863854267
"516",33.9397,-115.4108,"Riverside","Thurs","Ozone",0.630649127120728
"517",33.9397,-115.4108,"Riverside","Fri","Ozone",0.627677806341045
"518",33.9397,-115.4108,"Riverside","Sat","Ozone",0.620314547837484
"519",33.944713,-116.830074,"Riverside","Sun","NO2",0.0227644024075666
"520",33.944713,-116.830074,"Riverside","Sun","Ozone",0.66889004015024
"521",33.944713,-116.830074,"Riverside","Mon","NO2",0.0294406631762653
"522",33.944713,-116.830074,"Riverside","Mon","Ozone",0.652586659663866
"523",33.944713,-116.830074,"Riverside","Tues","NO2",0.0399982285208149
"524",33.944713,-116.830074,"Riverside","Tues","Ozone",0.659351718729578
"525",33.944713,-116.830074,"Riverside","Wed","NO2",0.0389740484429066
"526",33.944713,-116.830074,"Riverside","Wed","Ozone",0.672681017612524
"527",33.944713,-116.830074,"Riverside","Thurs","NO2",0.0380272407732865
"528",33.944713,-116.830074,"Riverside","Thurs","Ozone",0.683883116883117
"529",33.944713,-116.830074,"Riverside","Fri","NO2",0.0372829554995802
"530",33.944713,-116.830074,"Riverside","Fri","Ozone",0.685458498529224
"531",33.944713,-116.830074,"Riverside","Sat","NO2",0.0309756097560976
"532",33.944713,-116.830074,"Riverside","Sat","Ozone",0.67679211469534
"533",33.9508,-118.43043,"Los Angeles","Sun","CO",0.00702833031946956
"534",33.9508,-118.43043,"Los Angeles","Sun","NO2",0.0887435008665511
"535",33.9508,-118.43043,"Los Angeles","Sun","Ozone",0.460199004975124
"536",33.9508,-118.43043,"Los Angeles","Sun","SO2",0.00706844741235392
"537",33.9508,-118.43043,"Los Angeles","Mon","CO",0.00673260073260073
"538",33.9508,-118.43043,"Los Angeles","Mon","NO2",0.0899813167259786
"539",33.9508,-118.43043,"Los Angeles","Mon","Ozone",0.454589716185726
"540",33.9508,-118.43043,"Los Angeles","Mon","SO2",0.00688330541596873
"541",33.9508,-118.43043,"Los Angeles","Tues","CO",0.00737244897959184
"542",33.9508,-118.43043,"Los Angeles","Tues","NO2",0.102122335495829
"543",33.9508,-118.43043,"Los Angeles","Tues","Ozone",0.441977635381329
"544",33.9508,-118.43043,"Los Angeles","Tues","SO2",0.00708691834942932
"545",33.9508,-118.43043,"Los Angeles","Wed","CO",0.00778377022450771
"546",33.9508,-118.43043,"Los Angeles","Wed","NO2",0.111662125340599
"547",33.9508,-118.43043,"Los Angeles","Wed","Ozone",0.426636904761905
"548",33.9508,-118.43043,"Los Angeles","Wed","SO2",0.00705710955710956
"549",33.9508,-118.43043,"Los Angeles","Thurs","CO",0.00766904352102287
"550",33.9508,-118.43043,"Los Angeles","Thurs","NO2",0.110375886524823
"551",33.9508,-118.43043,"Los Angeles","Thurs","Ozone",0.422866852773395
"552",33.9508,-118.43043,"Los Angeles","Thurs","SO2",0.00768319088319088
"553",33.9508,-118.43043,"Los Angeles","Fri","CO",0.00763800047382137
"554",33.9508,-118.43043,"Los Angeles","Fri","NO2",0.108418664383562
"555",33.9508,-118.43043,"Los Angeles","Fri","Ozone",0.446060534683783
"556",33.9508,-118.43043,"Los Angeles","Fri","SO2",0.00789284727975697
"557",33.9508,-118.43043,"Los Angeles","Sat","CO",0.00745953553835327
"558",33.9508,-118.43043,"Los Angeles","Sat","NO2",0.100288983050847
"559",33.9508,-118.43043,"Los Angeles","Sat","Ozone",0.452861796184272
"560",33.9508,-118.43043,"Los Angeles","Sat","SO2",0.0075042315042315
"561",33.995638,-117.493304,"Riverside","Sun","CO",0.006438127090301
"562",33.995638,-117.493304,"Riverside","Sun","NO2",0.106955112219451
"563",33.995638,-117.493304,"Riverside","Sun","Ozone",0.454280964256027
"564",33.995638,-117.493304,"Riverside","Mon","CO",0.00512632821723731
"565",33.995638,-117.493304,"Riverside","Mon","NO2",0.11809083402147
"566",33.995638,-117.493304,"Riverside","Mon","Ozone",0.448189217883685
"567",33.995638,-117.493304,"Riverside","Tues","CO",0.0065259454705365
"568",33.995638,-117.493304,"Riverside","Tues","NO2",0.147614173228346
"569",33.995638,-117.493304,"Riverside","Tues","Ozone",0.418731268731269
"570",33.995638,-117.493304,"Riverside","Wed","CO",0.00698841698841699
"571",33.995638,-117.493304,"Riverside","Wed","NO2",0.147223817567568
"572",33.995638,-117.493304,"Riverside","Wed","Ozone",0.417075232459848
"573",33.995638,-117.493304,"Riverside","Thurs","CO",0.00726838015540944
"574",33.995638,-117.493304,"Riverside","Thurs","NO2",0.154428213689482
"575",33.995638,-117.493304,"Riverside","Thurs","Ozone",0.426735034581445
"576",33.995638,-117.493304,"Riverside","Fri","CO",0.00770725995316159
"577",33.995638,-117.493304,"Riverside","Fri","NO2",0.150380327868852
"578",33.995638,-117.493304,"Riverside","Fri","Ozone",0.431053864168618
"579",33.995638,-117.493304,"Riverside","Sat","CO",0.00788912579957356
"580",33.995638,-117.493304,"Riverside","Sat","NO2",0.12973245251858
"581",33.995638,-117.493304,"Riverside","Sat","Ozone",0.45028901734104
"582",33.99958,-117.41601,"Riverside","Sun","CO",0.00926390608052064
"583",33.99958,-117.41601,"Riverside","Sun","NO2",0.117269039735099
"584",33.99958,-117.41601,"Riverside","Sun","Ozone",0.460551248923342
"585",33.99958,-117.41601,"Riverside","Sun","SO2",0.00252133223231489
"586",33.99958,-117.41601,"Riverside","Mon","CO",0.00843803563445942
"587",33.99958,-117.41601,"Riverside","Mon","NO2",0.128657545605307
"588",33.99958,-117.41601,"Riverside","Mon","Ozone",0.44556884013312
"589",33.99958,-117.41601,"Riverside","Mon","SO2",0.00253546397532941
"590",33.99958,-117.41601,"Riverside","Tues","CO",0.00922857142857143
"591",33.99958,-117.41601,"Riverside","Tues","NO2",0.156631533101045
"592",33.99958,-117.41601,"Riverside","Tues","Ozone",0.422699386503067
"593",33.99958,-117.41601,"Riverside","Tues","SO2",0.00305073649754501
"594",33.99958,-117.41601,"Riverside","Wed","CO",0.0101196536796537
"595",33.99958,-117.41601,"Riverside","Wed","NO2",0.163412258606213
"596",33.99958,-117.41601,"Riverside","Wed","Ozone",0.419316929856776
"597",33.99958,-117.41601,"Riverside","Wed","SO2",0.00342207432057682
"598",33.99958,-117.41601,"Riverside","Thurs","CO",0.0100793623438173
"599",33.99958,-117.41601,"Riverside","Thurs","NO2",0.167228473998295
"600",33.99958,-117.41601,"Riverside","Thurs","Ozone",0.429385640266469
"601",33.99958,-117.41601,"Riverside","Thurs","SO2",0.00336070060207991
"602",33.99958,-117.41601,"Riverside","Fri","CO",0.0106714285714286
"603",33.99958,-117.41601,"Riverside","Fri","NO2",0.165245874587459
"604",33.99958,-117.41601,"Riverside","Fri","Ozone",0.430008382229673
"605",33.99958,-117.41601,"Riverside","Fri","SO2",0.00364935064935065
"606",33.99958,-117.41601,"Riverside","Sat","CO",0.0107130175307721
"607",33.99958,-117.41601,"Riverside","Sat","NO2",0.142742411812961
"608",33.99958,-117.41601,"Riverside","Sat","Ozone",0.447220867869332
"609",33.99958,-117.41601,"Riverside","Sat","SO2",0.00332083672914969
"610",34.01194,-118.06995,"Los Angeles","Sun","CO",0.0119431390977444
"611",34.01194,-118.06995,"Los Angeles","Sun","NO2",0.14936462699078
"612",34.01194,-118.06995,"Los Angeles","Sun","Ozone",0.361265580057526
"613",34.01194,-118.06995,"Los Angeles","Mon","CO",0.0118340405469118
"614",34.01194,-118.06995,"Los Angeles","Mon","NO2",0.191020185029436
"615",34.01194,-118.06995,"Los Angeles","Mon","Ozone",0.314646464646465
"616",34.01194,-118.06995,"Los Angeles","Tues","CO",0.0124990509932937
"617",34.01194,-118.06995,"Los Angeles","Tues","NO2",0.219019784172662
"618",34.01194,-118.06995,"Los Angeles","Tues","Ozone",0.283044667274385
"619",34.01194,-118.06995,"Los Angeles","Wed","CO",0.0131423632547228
"620",34.01194,-118.06995,"Los Angeles","Wed","NO2",0.221742437337943
"621",34.01194,-118.06995,"Los Angeles","Wed","Ozone",0.288847117794486
"622",34.01194,-118.06995,"Los Angeles","Thurs","CO",0.0132376899696049
"623",34.01194,-118.06995,"Los Angeles","Thurs","NO2",0.226202597402597
"624",34.01194,-118.06995,"Los Angeles","Thurs","Ozone",0.29661751951431
"625",34.01194,-118.06995,"Los Angeles","Fri","CO",0.0128173302107728
"626",34.01194,-118.06995,"Los Angeles","Fri","NO2",0.211282845188285
"627",34.01194,-118.06995,"Los Angeles","Fri","Ozone",0.315348781653129
"628",34.01194,-118.06995,"Los Angeles","Sat","CO",0.0127174038572583
"629",34.01194,-118.06995,"Los Angeles","Sat","NO2",0.181073371805441
"630",34.01194,-118.06995,"Los Angeles","Sat","Ozone",0.341868674982349
"631",34.030833,-117.61722,"San Bernardino","Sun","NO2",0.203223597359736
"632",34.030833,-117.61722,"San Bernardino","Mon","NO2",0.308291118421053
"633",34.030833,-117.61722,"San Bernardino","Tues","NO2",0.349954022988506
"634",34.030833,-117.61722,"San Bernardino","Wed","NO2",0.35204132231405
"635",34.030833,-117.61722,"San Bernardino","Thurs","NO2",0.360806105610561
"636",34.030833,-117.61722,"San Bernardino","Fri","NO2",0.341727935222672
"637",34.030833,-117.61722,"San Bernardino","Sat","NO2",0.254026229508197
"638",34.05111,-118.45636,"Los Angeles","Sun","CO",0.00845957446808511
"639",34.05111,-118.45636,"Los Angeles","Sun","NO2",0.0920748936170213
"640",34.05111,-118.45636,"Los Angeles","Sun","Ozone",0.441130699088146
"641",34.05111,-118.45636,"Los Angeles","Mon","CO",0.00840150503701906
"642",34.05111,-118.45636,"Los Angeles","Mon","NO2",0.103612574341546
"643",34.05111,-118.45636,"Los Angeles","Mon","Ozone",0.42639883481005
"644",34.05111,-118.45636,"Los Angeles","Tues","CO",0.00875390576177978
"645",34.05111,-118.45636,"Los Angeles","Tues","NO2",0.119537182852143
